"Name","CD2 - conflicts"
"Title","Feedback on tech policy"
"Date","October 13, 2023 at 06:15 PM (GMT)"
"Duration","69:45:47"
"Participants","300"
"Participant Limit","300"
"Total Screener Polls","10"
"Total Conversation Questions","29"


"Question ID","Question Type","Question","Responses","All(300)","O1: 18-24 (33)","O1: 25-34 (58)","O1: 33-44 (60)","O1: 45-54 (52)","O1: 55+ (97)","O2: Asian (22)","O2: Black (21)","O2: Hispanic (11)","O2: White (231)","O2: Mixed (10)","O2: Other (5)","O3: Male (152)","O3: Female (143)","O3: Other (4)","O3: Prefer not to say (1)","O4: Christian - Protestant (98)","O4: Christian - Catholic (44)","O4: Christian - Mormon (6)","O4: Jewish (8)","O4: Muslim (1)","O4: Hindu (2)","O4: Other (19)","O4: None - I do not identify with any religious group or faith (122)","O5: Democrat (107)","O5: Republican (81)","O5: Independant (111)","O5: Other (1)","O6: No formal education (0)","O6: Elementary school (0)","O6: Middle school (2)","O6: High school or GED (85)","O6: College / Bachelors degree (165)","O6: Masters/ PhD or equivalent (48)","O7: A lot (140)","O7: A little (160)","O7: Nothing at all (0)","O8: Almost every day (37)","O8: Once or twice a week (89)","O8: Once or twice a month (57)","O8: Only once or twice ever (69)","O8: Never (48)","O8: Do not know what an AI assistant is (0)","O9: Yes, the public should help to decide how AI assistants answer difficult questions (218)","O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (82)","O10: More excited than concerned (92)","O10: Equally concerned and excited (134)","O10: More concerned than excited (74)","Religious (178)","Not religious (122)","White (231)","Not white (69)","Under 34 (91)","33-54 (112)","55+ (97)","Support initial policy (249)","Unsure on initial policy (30)","Don't support initial policy (10)","Flipped to yes (10)","Unsure or dont support initial policy (40)"
"9fa4e8bf-735a-4712-8127-098f5ff65a8c","Poll Single Select","How much have you heard or read about AI (Artificial Intelligence)?","A lot","47%","55%","36%","42%","52%","51%","45%","52%","55%","47%","20%","40%","57%","37%","0%","100%","44%","52%","33%","50%","0%","50%","53%","47%","40%","51%","50%","100%","0%","0%","50%","45%","47%","48%","100%","0%","0%","81%","66%","42%","30%","13%","0%","50%","39%","58%","44%","38%","47%","47%","47%","45%","43%","46%","51%","49%","43%","50%","50%","45%"
"9fa4e8bf-735a-4712-8127-098f5ff65a8c","Poll Single Select","How much have you heard or read about AI (Artificial Intelligence)?","A little","53%","45%","64%","58%","48%","49%","55%","48%","45%","53%","80%","60%","43%","63%","100%","0%","56%","48%","67%","50%","100%","50%","47%","53%","60%","49%","50%","0%","0%","0%","50%","55%","53%","52%","0%","100%","0%","19%","34%","58%","70%","88%","0%","50%","61%","42%","56%","62%","53%","53%","53%","55%","57%","54%","49%","51%","57%","50%","50%","55%"
"9fa4e8bf-735a-4712-8127-098f5ff65a8c","Poll Single Select","How much have you heard or read about AI (Artificial Intelligence)?","Nothing at all","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%"

"Question ID","Question Type","Question","Responses","All(300)","O1: 18-24 (33)","O1: 25-34 (58)","O1: 33-44 (60)","O1: 45-54 (52)","O1: 55+ (97)","O2: Asian (22)","O2: Black (21)","O2: Hispanic (11)","O2: White (231)","O2: Mixed (10)","O2: Other (5)","O3: Male (152)","O3: Female (143)","O3: Other (4)","O3: Prefer not to say (1)","O4: Christian - Protestant (98)","O4: Christian - Catholic (44)","O4: Christian - Mormon (6)","O4: Jewish (8)","O4: Muslim (1)","O4: Hindu (2)","O4: Other (19)","O4: None - I do not identify with any religious group or faith (122)","O5: Democrat (107)","O5: Republican (81)","O5: Independant (111)","O5: Other (1)","O6: No formal education (0)","O6: Elementary school (0)","O6: Middle school (2)","O6: High school or GED (85)","O6: College / Bachelors degree (165)","O6: Masters/ PhD or equivalent (48)","O7: A lot (140)","O7: A little (160)","O7: Nothing at all (0)","O8: Almost every day (37)","O8: Once or twice a week (89)","O8: Once or twice a month (57)","O8: Only once or twice ever (69)","O8: Never (48)","O8: Do not know what an AI assistant is (0)","O9: Yes, the public should help to decide how AI assistants answer difficult questions (218)","O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (82)","O10: More excited than concerned (92)","O10: Equally concerned and excited (134)","O10: More concerned than excited (74)","Religious (178)","Not religious (122)","White (231)","Not white (69)","Under 34 (91)","33-54 (112)","55+ (97)","Support initial policy (249)","Unsure on initial policy (30)","Don't support initial policy (10)","Flipped to yes (10)","Unsure or dont support initial policy (40)"
"d6cf49f7-b1bd-434a-a555-5d98d8ad0109","Poll Single Select","How often do you use an AI assistant such as ChatGPT, Claud, and Bard?","Almost every day","12%","9%","16%","7%","13%","14%","14%","19%","9%","12%","10%","20%","13%","13%","0%","0%","9%","11%","17%","13%","0%","0%","16%","15%","13%","15%","10%","0%","0%","0%","50%","7%","15%","13%","21%","4%","0%","100%","0%","0%","0%","0%","0%","13%","11%","24%","10%","3%","11%","15%","12%","14%","13%","10%","14%","14%","7%","0%","0%","5%"
"d6cf49f7-b1bd-434a-a555-5d98d8ad0109","Poll Single Select","How often do you use an AI assistant such as ChatGPT, Claud, and Bard?","Once or twice a week","30%","36%","16%","38%","33%","29%","41%","33%","27%","29%","40%","0%","40%","19%","25%","0%","29%","27%","33%","50%","0%","100%","11%","32%","25%","28%","34%","100%","0%","0%","0%","28%","27%","44%","42%","19%","0%","0%","100%","0%","0%","0%","0%","28%","33%","37%","34%","14%","28%","32%","29%","33%","23%","36%","29%","31%","23%","30%","30%","25%"
"d6cf49f7-b1bd-434a-a555-5d98d8ad0109","Poll Single Select","How often do you use an AI assistant such as ChatGPT, Claud, and Bard?","Once or twice a month","19%","21%","24%","25%","17%","12%","23%","24%","36%","17%","20%","40%","19%","19%","25%","0%","18%","25%","17%","0%","100%","0%","26%","17%","22%","20%","15%","0%","0%","0%","50%","16%","21%","15%","17%","21%","0%","0%","0%","100%","0%","0%","0%","18%","21%","18%","18%","22%","20%","17%","17%","26%","23%","21%","12%","20%","17%","10%","10%","15%"
"d6cf49f7-b1bd-434a-a555-5d98d8ad0109","Poll Single Select","How often do you use an AI assistant such as ChatGPT, Claud, and Bard?","Only once or twice ever","23%","18%","26%","17%","19%","29%","14%","14%","9%","26%","20%","20%","20%","27%","0%","100%","23%","23%","33%","13%","0%","0%","16%","25%","21%","26%","23%","0%","0%","0%","0%","25%","24%","17%","15%","30%","0%","0%","0%","0%","100%","0%","0%","24%","20%","18%","19%","35%","22%","25%","26%","14%","23%","18%","29%","22%","27%","40%","40%","30%"
"d6cf49f7-b1bd-434a-a555-5d98d8ad0109","Poll Single Select","How often do you use an AI assistant such as ChatGPT, Claud, and Bard?","Never","16%","15%","19%","13%","17%","15%","9%","10%","18%","17%","10%","20%","9%","23%","50%","0%","20%","14%","0%","25%","0%","0%","32%","11%","18%","11%","18%","0%","0%","0%","0%","24%","13%","13%","4%","26%","0%","0%","0%","0%","0%","100%","0%","16%","16%","2%","19%","27%","19%","11%","17%","12%","18%","15%","15%","14%","27%","20%","20%","25%"
"d6cf49f7-b1bd-434a-a555-5d98d8ad0109","Poll Single Select","How often do you use an AI assistant such as ChatGPT, Claud, and Bard?","Do not know what an AI assistant is","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%"

"Question ID","Question Type","Question","Responses","All(300)","O1: 18-24 (33)","O1: 25-34 (58)","O1: 33-44 (60)","O1: 45-54 (52)","O1: 55+ (97)","O2: Asian (22)","O2: Black (21)","O2: Hispanic (11)","O2: White (231)","O2: Mixed (10)","O2: Other (5)","O3: Male (152)","O3: Female (143)","O3: Other (4)","O3: Prefer not to say (1)","O4: Christian - Protestant (98)","O4: Christian - Catholic (44)","O4: Christian - Mormon (6)","O4: Jewish (8)","O4: Muslim (1)","O4: Hindu (2)","O4: Other (19)","O4: None - I do not identify with any religious group or faith (122)","O5: Democrat (107)","O5: Republican (81)","O5: Independant (111)","O5: Other (1)","O6: No formal education (0)","O6: Elementary school (0)","O6: Middle school (2)","O6: High school or GED (85)","O6: College / Bachelors degree (165)","O6: Masters/ PhD or equivalent (48)","O7: A lot (140)","O7: A little (160)","O7: Nothing at all (0)","O8: Almost every day (37)","O8: Once or twice a week (89)","O8: Once or twice a month (57)","O8: Only once or twice ever (69)","O8: Never (48)","O8: Do not know what an AI assistant is (0)","O9: Yes, the public should help to decide how AI assistants answer difficult questions (218)","O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (82)","O10: More excited than concerned (92)","O10: Equally concerned and excited (134)","O10: More concerned than excited (74)","Religious (178)","Not religious (122)","White (231)","Not white (69)","Under 34 (91)","33-54 (112)","55+ (97)","Support initial policy (249)","Unsure on initial policy (30)","Don't support initial policy (10)","Flipped to yes (10)","Unsure or dont support initial policy (40)"
"d1c9af00-4d5b-4c29-96b9-ed36a9a39c06","Poll Single Select","Overall, do you think the public has insights useful to guide how AI Assistants answer difficult questions??","Yes, the public should help to decide how AI assistants answer difficult questions","73%","91%","62%","68%","73%","75%","86%","90%","64%","70%","60%","100%","70%","76%","75%","100%","72%","66%","33%","63%","100%","100%","74%","77%","75%","73%","70%","100%","0%","0%","100%","76%","69%","77%","77%","69%","0%","76%","70%","70%","77%","73%","0%","100%","0%","73%","70%","77%","70%","77%","70%","81%","73%","71%","75%","73%","70%","70%","70%","70%"
"d1c9af00-4d5b-4c29-96b9-ed36a9a39c06","Poll Single Select","Overall, do you think the public has insights useful to guide how AI Assistants answer difficult questions??","No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions","27%","9%","38%","32%","27%","25%","14%","10%","36%","30%","40%","0%","30%","24%","25%","0%","28%","34%","67%","38%","0%","0%","26%","23%","25%","27%","30%","0%","0%","0%","0%","24%","31%","23%","23%","31%","0%","24%","30%","30%","23%","27%","0%","0%","100%","27%","30%","23%","30%","23%","30%","19%","27%","29%","25%","27%","30%","30%","30%","30%"

"Question ID","Question Type","Question","Responses","All(300)","O1: 18-24 (33)","O1: 25-34 (58)","O1: 33-44 (60)","O1: 45-54 (52)","O1: 55+ (97)","O2: Asian (22)","O2: Black (21)","O2: Hispanic (11)","O2: White (231)","O2: Mixed (10)","O2: Other (5)","O3: Male (152)","O3: Female (143)","O3: Other (4)","O3: Prefer not to say (1)","O4: Christian - Protestant (98)","O4: Christian - Catholic (44)","O4: Christian - Mormon (6)","O4: Jewish (8)","O4: Muslim (1)","O4: Hindu (2)","O4: Other (19)","O4: None - I do not identify with any religious group or faith (122)","O5: Democrat (107)","O5: Republican (81)","O5: Independant (111)","O5: Other (1)","O6: No formal education (0)","O6: Elementary school (0)","O6: Middle school (2)","O6: High school or GED (85)","O6: College / Bachelors degree (165)","O6: Masters/ PhD or equivalent (48)","O7: A lot (140)","O7: A little (160)","O7: Nothing at all (0)","O8: Almost every day (37)","O8: Once or twice a week (89)","O8: Once or twice a month (57)","O8: Only once or twice ever (69)","O8: Never (48)","O8: Do not know what an AI assistant is (0)","O9: Yes, the public should help to decide how AI assistants answer difficult questions (218)","O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (82)","O10: More excited than concerned (92)","O10: Equally concerned and excited (134)","O10: More concerned than excited (74)","Religious (178)","Not religious (122)","White (231)","Not white (69)","Under 34 (91)","33-54 (112)","55+ (97)","Support initial policy (249)","Unsure on initial policy (30)","Don't support initial policy (10)","Flipped to yes (10)","Unsure or dont support initial policy (40)"
"77b04e34-5843-4e98-8a97-638fc7288c72","Poll Single Select","Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…","More excited than concerned","31%","30%","28%","48%","23%","26%","41%","29%","45%","30%","20%","20%","35%","27%","25%","0%","27%","30%","67%","25%","0%","0%","16%","36%","24%","33%","34%","100%","0%","0%","50%","31%","30%","31%","38%","24%","0%","59%","38%","30%","25%","4%","0%","31%","30%","100%","0%","0%","27%","36%","30%","33%","29%","37%","26%","32%","13%","60%","60%","25%"
"77b04e34-5843-4e98-8a97-638fc7288c72","Poll Single Select","Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…","Equally concerned and excited","45%","45%","55%","37%","44%","43%","50%","52%","36%","44%","40%","40%","45%","44%","25%","100%","42%","57%","33%","38%","100%","100%","53%","41%","50%","33%","49%","0%","0%","0%","50%","41%","43%","56%","42%","47%","0%","35%","51%","42%","38%","54%","0%","43%","49%","0%","100%","0%","47%","41%","44%","46%","52%","40%","43%","47%","43%","10%","10%","35%"
"77b04e34-5843-4e98-8a97-638fc7288c72","Poll Single Select","Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…","More concerned than excited","25%","24%","17%","15%","33%","31%","9%","19%","18%","26%","40%","40%","20%","29%","50%","0%","32%","14%","0%","38%","0%","0%","32%","23%","26%","33%","17%","0%","0%","0%","0%","28%","27%","13%","20%","29%","0%","5%","11%","28%","38%","42%","0%","26%","21%","0%","0%","100%","26%","23%","26%","20%","20%","23%","31%","22%","43%","30%","30%","40%"

"Question ID","Question Type","Question","Responses","All(289)","O1: 18-24 (33)","O1: 25-34 (55)","O1: 33-44 (59)","O1: 45-54 (49)","O1: 55+ (93)","O2: Asian (21)","O2: Black (20)","O2: Hispanic (11)","O2: White (222)","O2: Mixed (10)","O2: Other (5)","O3: Male (149)","O3: Female (137)","O3: Other (2)","O3: Prefer not to say (1)","O4: Christian - Protestant (95)","O4: Christian - Catholic (42)","O4: Christian - Mormon (6)","O4: Jewish (8)","O4: Muslim (1)","O4: Hindu (2)","O4: Other (17)","O4: None - I do not identify with any religious group or faith (118)","O5: Democrat (102)","O5: Republican (80)","O5: Independant (106)","O5: Other (1)","O6: No formal education (0)","O6: Elementary school (0)","O6: Middle school (2)","O6: High school or GED (82)","O6: College / Bachelors degree (158)","O6: Masters/ PhD or equivalent (47)","O7: A lot (139)","O7: A little (150)","O7: Nothing at all (0)","O8: Almost every day (37)","O8: Once or twice a week (86)","O8: Once or twice a month (55)","O8: Only once or twice ever (66)","O8: Never (45)","O8: Do not know what an AI assistant is (0)","O9: Yes, the public should help to decide how AI assistants answer difficult questions (211)","O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (78)","O10: More excited than concerned (89)","O10: Equally concerned and excited (130)","O10: More concerned than excited (70)","Religious (171)","Not religious (118)","White (222)","Not white (67)","Under 34 (88)","33-54 (108)","55+ (93)","Support initial policy (249)","Unsure on initial policy (30)","Don't support initial policy (10)","Flipped to yes (10)","Unsure or dont support initial policy (40)"
"bf264d16-1a01-4e39-88f1-ad3980f34a3b","Poll Single Select","Would you say that overall you support this proposed policy?","Yes - I support this policy","86%","85%","89%","86%","88%","84%","100%","90%","100%","85%","80%","60%","87%","85%","100%","100%","82%","90%","100%","88%","100%","100%","82%","87%","89%","81%","87%","100%","0%","0%","50%","84%","86%","91%","87%","85%","0%","95%","88%","89%","82%","78%","0%","87%","85%","89%","89%","77%","85%","87%","85%","91%","88%","87%","84%","100%","0%","0%","0%","0%"
"bf264d16-1a01-4e39-88f1-ad3980f34a3b","Poll Single Select","Would you say that overall you support this proposed policy?","Unsure","10%","9%","7%","8%","10%","14%","0%","10%","0%","12%","10%","20%","9%","12%","0%","0%","11%","7%","0%","13%","0%","0%","18%","11%","11%","11%","9%","0%","0%","0%","50%","13%","9%","9%","9%","11%","0%","5%","8%","9%","12%","18%","0%","10%","12%","4%","10%","19%","10%","11%","12%","6%","8%","9%","14%","0%","100%","0%","0%","75%"
"bf264d16-1a01-4e39-88f1-ad3980f34a3b","Poll Single Select","Would you say that overall you support this proposed policy?","No - I don't support this policy","3%","6%","4%","5%","2%","2%","0%","0%","0%","4%","10%","20%","5%","2%","0%","0%","7%","2%","0%","0%","0%","0%","0%","2%","0%","8%","4%","0%","0%","0%","0%","2%","5%","0%","4%","3%","0%","0%","3%","2%","6%","4%","0%","3%","4%","7%","1%","4%","5%","2%","4%","3%","5%","4%","2%","0%","0%","100%","100%","25%"

"Question ID","Question Type","Question","Responses","All(288)","O1: 18-24 (33)","O1: 25-34 (55)","O1: 33-44 (59)","O1: 45-54 (49)","O1: 55+ (92)","O2: Asian (21)","O2: Black (20)","O2: Hispanic (11)","O2: White (221)","O2: Mixed (10)","O2: Other (5)","O3: Male (148)","O3: Female (137)","O3: Other (2)","O3: Prefer not to say (1)","O4: Christian - Protestant (95)","O4: Christian - Catholic (41)","O4: Christian - Mormon (6)","O4: Jewish (8)","O4: Muslim (1)","O4: Hindu (2)","O4: Other (17)","O4: None - I do not identify with any religious group or faith (118)","O5: Democrat (101)","O5: Republican (80)","O5: Independant (106)","O5: Other (1)","O6: No formal education (0)","O6: Elementary school (0)","O6: Middle school (2)","O6: High school or GED (82)","O6: College / Bachelors degree (157)","O6: Masters/ PhD or equivalent (47)","O7: A lot (139)","O7: A little (149)","O7: Nothing at all (0)","O8: Almost every day (37)","O8: Once or twice a week (86)","O8: Once or twice a month (55)","O8: Only once or twice ever (65)","O8: Never (45)","O8: Do not know what an AI assistant is (0)","O9: Yes, the public should help to decide how AI assistants answer difficult questions (211)","O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (77)","O10: More excited than concerned (89)","O10: Equally concerned and excited (129)","O10: More concerned than excited (70)","Religious (170)","Not religious (118)","White (221)","Not white (67)","Under 34 (88)","33-54 (108)","55+ (92)","Support initial policy (248)","Unsure on initial policy (30)","Don't support initial policy (10)","Flipped to yes (10)","Unsure or dont support initial policy (40)"
"96315587-6fea-4c60-b781-12b3f3388ab9","Poll Single Select","Do you support the following policy clauss?
This policy is a dynamic framework that should be expanded on and updated regularly as new issues arise, better understanding is developed, and AI’s capabilities evolve.","Yes, I support this policy clause","93%","88%","87%","97%","98%","95%","90%","100%","91%","94%","80%","100%","93%","95%","50%","100%","92%","93%","100%","88%","100%","100%","88%","96%","97%","91%","92%","100%","0%","0%","100%","90%","94%","96%","94%","93%","0%","100%","92%","93%","95%","89%","0%","94%","91%","96%","92%","93%","92%","96%","94%","93%","88%","97%","95%","96%","83%","60%","60%","78%"
"96315587-6fea-4c60-b781-12b3f3388ab9","Poll Single Select","Do you support the following policy clauss?
This policy is a dynamic framework that should be expanded on and updated regularly as new issues arise, better understanding is developed, and AI’s capabilities evolve.","I am unsure ","6%","12%","11%","2%","0%","5%","10%","0%","9%","5%","10%","0%","6%","4%","50%","0%","6%","7%","0%","13%","0%","0%","12%","3%","3%","8%","7%","0%","0%","0%","0%","7%","5%","4%","4%","7%","0%","0%","6%","7%","5%","9%","0%","5%","8%","2%","8%","6%","7%","3%","5%","6%","11%","1%","5%","4%","17%","10%","10%","15%"
