"Name","CD1 - vax [pretest]"
"Title","Technology Policy"
"Date","September 20, 2023 at 09:00 PM (GMT)"
"Duration","17:44:46"
"Participants","54"
"Participant Limit","100"
"Total Screener Polls","10"
"Total Conversation Questions","12"


"Question ID","Question Type","Question","Responses","All(54)","O1: 18-24 (12)","O1: 25-34 (20)","O1: 33-44 (10)","O1: 45-54 (10)","O1: 55+ (2)","O2: Asian (8)","O2: Black (8)","O2: Hispanic (5)","O2: White (28)","O2: Mixed (4)","O2: Other (1)","O3: Male (21)","O3: Female (32)","O3: Other (1)","O3: Prefer not to say (0)","O4: Democrat (23)","O4: Republican (7)","O4: Independant (18)","O4: Other (6)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (0)","O5: High school or GED (19)","O5: College / Bachelors degree (28)","O5: Masters/ PhD or equivalent (7)","O6: A lot (21)","O6: A little (33)","O6: Nothing at all (0)","O7: Almost every day (6)","O7: Once or twice a week (9)","O7: Once or twice a month (5)","O7: Only once or twice ever (15)","O7: Never (19)","O7: Do not know what an AI assistant is (0)","O8: Yes, the public should help to decide how AI assistants answer difficult questions (43)","O8: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (11)","O10: More excitedthan concerned (11)","O10: Equally concerned and excited (27)","O10: More concerned than excited (16)","O11: Christian - Protestant (14)","O11: Christian - Catholic (9)","Religious (32)","Not religious (22)","White (28)","Not white (26)","Under 34 (32)","33-54 (20)","55+ (2)","AI belief change (pess -> opt) (5)","O11: Christian - Mormon (0)","O11: Jewish (1)","O11: Muslim (1)","O11: Hindu (0)","O11: Other (7)","O11: None - I do not identify with any religious group or faith (22)"
"Question ID","Question Type","Question","Responses","All(54)","O1: 18-24 (12)","O1: 25-34 (20)","O1: 33-44 (10)","O1: 45-54 (10)","O1: 55+ (2)","O2: Asian (8)","O2: Black (8)","O2: Hispanic (5)","O2: White (28)","O2: Mixed (4)","O2: Other (1)","O3: Male (21)","O3: Female (32)","O3: Other (1)","O3: Prefer not to say (0)","O4: Democrat (23)","O4: Republican (7)","O4: Independant (18)","O4: Other (6)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (0)","O5: High school or GED (19)","O5: College / Bachelors degree (28)","O5: Masters/ PhD or equivalent (7)","O6: A lot (21)","O6: A little (33)","O6: Nothing at all (0)","O7: Almost every day (6)","O7: Once or twice a week (9)","O7: Once or twice a month (5)","O7: Only once or twice ever (15)","O7: Never (19)","O7: Do not know what an AI assistant is (0)","O8: Yes, the public should help to decide how AI assistants answer difficult questions (43)","O8: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (11)","O10: More excitedthan concerned (11)","O10: Equally concerned and excited (27)","O10: More concerned than excited (16)","O11: Christian - Protestant (14)","O11: Christian - Catholic (9)","Religious (32)","Not religious (22)","White (28)","Not white (26)","Under 34 (32)","33-54 (20)","55+ (2)","AI belief change (pess -> opt) (5)","O11: Christian - Mormon (0)","O11: Jewish (1)","O11: Muslim (1)","O11: Hindu (0)","O11: Other (7)","O11: None - I do not identify with any religious group or faith (22)"
"4c06b9b0-a69f-4722-8e2d-e2ca539b5521","Poll Single Select","Overall, do you think the public has insights useful to guide how AI Assistants answer difficult questions??","Yes, the public should help to decide how AI assistants answer difficult questions","80%","58%","85%","100%","70%","100%","63%","75%","100%","82%","100%","0%","71%","84%","100%","0%","83%","86%","78%","67%","0%","0%","0%","84%","75%","86%","76%","82%","0%","83%","100%","60%","67%","84%","0%","100%","0%","64%","85%","81%","64%","78%","72%","91%","82%","77%","75%","85%","100%","0%","0%","100%","100%","0%","71%","91%"
"4c06b9b0-a69f-4722-8e2d-e2ca539b5521","Poll Single Select","Overall, do you think the public has insights useful to guide how AI Assistants answer difficult questions??","No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions","20%","42%","15%","0%","30%","0%","38%","25%","0%","18%","0%","100%","29%","16%","0%","0%","17%","14%","22%","33%","0%","0%","0%","16%","25%","14%","24%","18%","0%","17%","0%","40%","33%","16%","0%","0%","100%","36%","15%","19%","36%","22%","28%","9%","18%","23%","25%","15%","0%","100%","0%","0%","0%","0%","29%","9%"

"Question ID","Question Type","Question","Responses","All(54)","O1: 18-24 (12)","O1: 25-34 (20)","O1: 33-44 (10)","O1: 45-54 (10)","O1: 55+ (2)","O2: Asian (8)","O2: Black (8)","O2: Hispanic (5)","O2: White (28)","O2: Mixed (4)","O2: Other (1)","O3: Male (21)","O3: Female (32)","O3: Other (1)","O3: Prefer not to say (0)","O4: Democrat (23)","O4: Republican (7)","O4: Independant (18)","O4: Other (6)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (0)","O5: High school or GED (19)","O5: College / Bachelors degree (28)","O5: Masters/ PhD or equivalent (7)","O6: A lot (21)","O6: A little (33)","O6: Nothing at all (0)","O7: Almost every day (6)","O7: Once or twice a week (9)","O7: Once or twice a month (5)","O7: Only once or twice ever (15)","O7: Never (19)","O7: Do not know what an AI assistant is (0)","O8: Yes, the public should help to decide how AI assistants answer difficult questions (43)","O8: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (11)","O10: More excitedthan concerned (11)","O10: Equally concerned and excited (27)","O10: More concerned than excited (16)","O11: Christian - Protestant (14)","O11: Christian - Catholic (9)","Religious (32)","Not religious (22)","White (28)","Not white (26)","Under 34 (32)","33-54 (20)","55+ (2)","AI belief change (pess -> opt) (5)","O11: Christian - Mormon (0)","O11: Jewish (1)","O11: Muslim (1)","O11: Hindu (0)","O11: Other (7)","O11: None - I do not identify with any religious group or faith (22)"
"83ca4e61-a268-4478-b6dc-8d37035a048e","Poll Single Select","Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…","More excitedthan concerned","20%","17%","20%","40%","10%","0%","0%","13%","0%","36%","0%","0%","38%","9%","0%","0%","13%","43%","28%","0%","0%","0%","0%","11%","29%","14%","24%","18%","0%","33%","22%","20%","27%","11%","0%","16%","36%","100%","0%","0%","21%","22%","22%","18%","36%","4%","19%","25%","0%","20%","0%","100%","0%","0%","14%","18%"
"83ca4e61-a268-4478-b6dc-8d37035a048e","Poll Single Select","Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…","Equally concerned and excited","50%","58%","55%","40%","40%","50%","63%","75%","60%","39%","50%","0%","43%","53%","100%","0%","70%","14%","39%","50%","0%","0%","0%","53%","39%","86%","57%","45%","0%","67%","67%","80%","33%","42%","0%","53%","36%","0%","100%","0%","64%","22%","47%","55%","39%","62%","56%","40%","50%","60%","0%","0%","100%","0%","43%","55%"
"83ca4e61-a268-4478-b6dc-8d37035a048e","Poll Single Select","Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…","More concerned than excited","30%","25%","25%","20%","50%","50%","38%","13%","40%","25%","50%","100%","19%","38%","0%","0%","17%","43%","33%","50%","0%","0%","0%","37%","32%","0%","19%","36%","0%","0%","11%","0%","40%","47%","0%","30%","27%","0%","0%","100%","14%","56%","31%","27%","25%","35%","25%","35%","50%","20%","0%","0%","0%","0%","43%","27%"

"Question ID","Question Type","Question","Responses","All(54)","O1: 18-24 (12)","O1: 25-34 (20)","O1: 33-44 (10)","O1: 45-54 (10)","O1: 55+ (2)","O2: Asian (8)","O2: Black (8)","O2: Hispanic (5)","O2: White (28)","O2: Mixed (4)","O2: Other (1)","O3: Male (21)","O3: Female (32)","O3: Other (1)","O3: Prefer not to say (0)","O4: Democrat (23)","O4: Republican (7)","O4: Independant (18)","O4: Other (6)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (0)","O5: High school or GED (19)","O5: College / Bachelors degree (28)","O5: Masters/ PhD or equivalent (7)","O6: A lot (21)","O6: A little (33)","O6: Nothing at all (0)","O7: Almost every day (6)","O7: Once or twice a week (9)","O7: Once or twice a month (5)","O7: Only once or twice ever (15)","O7: Never (19)","O7: Do not know what an AI assistant is (0)","O8: Yes, the public should help to decide how AI assistants answer difficult questions (43)","O8: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (11)","O10: More excitedthan concerned (11)","O10: Equally concerned and excited (27)","O10: More concerned than excited (16)","O11: Christian - Protestant (14)","O11: Christian - Catholic (9)","Religious (32)","Not religious (22)","White (28)","Not white (26)","Under 34 (32)","33-54 (20)","55+ (2)","AI belief change (pess -> opt) (5)","O11: Christian - Mormon (0)","O11: Jewish (1)","O11: Muslim (1)","O11: Hindu (0)","O11: Other (7)","O11: None - I do not identify with any religious group or faith (22)"
"9ff3bf71-ee57-466e-8fce-49f4e34a85fa","Poll Single Select","What religious group or faith do you most identify with?","Christian - Protestant","26%","33%","25%","10%","30%","50%","38%","50%","40%","14%","0%","100%","29%","25%","0%","0%","26%","14%","22%","50%","0%","0%","0%","16%","29%","43%","29%","24%","0%","50%","22%","60%","7%","26%","0%","21%","45%","27%","33%","13%","100%","0%","44%","0%","14%","38%","28%","20%","50%","80%","0%","0%","0%","0%","0%","0%"
"9ff3bf71-ee57-466e-8fce-49f4e34a85fa","Poll Single Select","What religious group or faith do you most identify with?","Christian - Catholic","17%","17%","15%","10%","30%","0%","0%","13%","40%","18%","25%","0%","33%","6%","0%","0%","4%","43%","22%","17%","0%","0%","0%","16%","18%","14%","10%","21%","0%","0%","0%","20%","20%","26%","0%","16%","18%","18%","7%","31%","0%","100%","28%","0%","18%","15%","16%","20%","0%","0%","0%","0%","0%","0%","0%","0%"
"9ff3bf71-ee57-466e-8fce-49f4e34a85fa","Poll Single Select","What religious group or faith do you most identify with?","Christian - Mormon","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%"
"9ff3bf71-ee57-466e-8fce-49f4e34a85fa","Poll Single Select","What religious group or faith do you most identify with?","Jewish","2%","0%","0%","10%","0%","0%","0%","0%","0%","4%","0%","0%","5%","0%","0%","0%","4%","0%","0%","0%","0%","0%","0%","5%","0%","0%","5%","0%","0%","0%","11%","0%","0%","0%","0%","2%","0%","9%","0%","0%","0%","0%","3%","0%","4%","0%","0%","5%","0%","0%","0%","100%","0%","0%","0%","0%"
"9ff3bf71-ee57-466e-8fce-49f4e34a85fa","Poll Single Select","What religious group or faith do you most identify with?","Muslim","2%","0%","5%","0%","0%","0%","13%","0%","0%","0%","0%","0%","0%","3%","0%","0%","4%","0%","0%","0%","0%","0%","0%","0%","0%","14%","5%","0%","0%","0%","11%","0%","0%","0%","0%","2%","0%","0%","4%","0%","0%","0%","3%","0%","0%","4%","3%","0%","0%","0%","0%","0%","100%","0%","0%","0%"
"9ff3bf71-ee57-466e-8fce-49f4e34a85fa","Poll Single Select","What religious group or faith do you most identify with?","Hindu","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%"
"9ff3bf71-ee57-466e-8fce-49f4e34a85fa","Poll Single Select","What religious group or faith do you most identify with?","Other","13%","17%","10%","0%","30%","0%","13%","13%","0%","14%","25%","0%","0%","22%","0%","0%","13%","14%","11%","17%","0%","0%","0%","21%","11%","0%","14%","12%","0%","17%","0%","0%","27%","11%","0%","12%","18%","9%","11%","19%","0%","0%","22%","0%","14%","12%","13%","15%","0%","0%","0%","0%","0%","0%","100%","0%"
"9ff3bf71-ee57-466e-8fce-49f4e34a85fa","Poll Single Select","What religious group or faith do you most identify with?","None - I do not identify with any religious group or faith","41%","33%","45%","70%","10%","50%","38%","25%","20%","50%","50%","0%","33%","44%","100%","0%","48%","29%","44%","17%","0%","0%","0%","42%","43%","29%","38%","42%","0%","33%","56%","20%","47%","37%","0%","47%","18%","36%","44%","38%","0%","0%","0%","100%","50%","31%","41%","40%","50%","20%","0%","0%","0%","0%","0%","100%"

"Question ID","Question Type","Question","Star","Responses","Sentiment","All(54)","O1: 18-24 (12)","O1: 25-34 (20)","O1: 33-44 (10)","O1: 45-54 (10)","O1: 55+ (2)","O2: Asian (8)","O2: Black (8)","O2: Hispanic (5)","O2: White (28)","O2: Mixed (4)","O2: Other (1)","O3: Male (21)","O3: Female (32)","O3: Other (1)","O3: Prefer not to say (0)","O4: Democrat (23)","O4: Republican (7)","O4: Independant (18)","O4: Other (6)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (0)","O5: High school or GED (19)","O5: College / Bachelors degree (28)","O5: Masters/ PhD or equivalent (7)","O6: A lot (21)","O6: A little (33)","O6: Nothing at all (0)","O7: Almost every day (6)","O7: Once or twice a week (9)","O7: Once or twice a month (5)","O7: Only once or twice ever (15)","O7: Never (19)","O7: Do not know what an AI assistant is (0)","O8: Yes, the public should help to decide how AI assistants answer difficult questions (43)","O8: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (11)","O10: More excitedthan concerned (11)","O10: Equally concerned and excited (27)","O10: More concerned than excited (16)","O11: Christian - Protestant (14)","O11: Christian - Catholic (9)","Religious (32)","Not religious (22)","White (28)","Not white (26)","Under 34 (32)","33-54 (20)","55+ (2)","AI belief change (pess -> opt) (5)","O11: Christian - Mormon (0)","O11: Jewish (1)","O11: Muslim (1)","O11: Hindu (0)","O11: Other (7)","O11: None - I do not identify with any religious group or faith (22)","Submitted By","Sample ID","Participant ID"
"6a80a72c-fa56-4f7a-bcd1-3ce210396ce7","Ask Opinion","Can you share a positive experience involving vaccine information which you think is relevant to this discussion? (Please do not share any personally identifiable information!)","","A positive experience concerning vaccine information was with a doctor over a vaccine that could possibly prevent certain cancers in young adults. This conversation was important and positive because the correct information was given in a clear, concise manner by a doctor. ","Positive","85%","92%","85%","100%","80%","0%","75%","75%","100%","89%","100%","0%","90%","81%","100%"," - ","87%","86%","83%","83%"," - "," - "," - ","95%","86%","57%","81%","88%"," - ","83%","100%","80%","87%","79%"," - ","88%","73%","91%","89%","75%","64%","100%","81%","91%","89%","81%","88%","90%","0%","40%"," - ","100%","100%"," - ","86%","91%","O10: More concerned than excited, O11: Other, O1: 18-24, O2: White, O3: Female, O4: Republican, O5: College / Bachelors degree, O6: A little, O7: Never, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Under 34, White","","db15a73d-d464-47e7-b507-931915d6bd8d"
"6a80a72c-fa56-4f7a-bcd1-3ce210396ce7","Ask Opinion","Can you share a positive experience involving vaccine information which you think is relevant to this discussion? (Please do not share any personally identifiable information!)","","When my children were young, I made sure they had all the up to date vaccines and they never got sick from any preventable illness.","Positive","85%","92%","85%","100%","80%","0%","88%","75%","80%","89%","100%","0%","86%","84%","100%"," - ","87%","86%","83%","83%"," - "," - "," - ","89%","89%","57%","81%","88%"," - ","83%","100%","80%","93%","74%"," - ","88%","73%","91%","85%","81%","57%","100%","78%","95%","89%","81%","88%","90%","0%","40%"," - ","100%","100%"," - ","86%","95%","33-54, Not religious, O10: Equally concerned and excited, O11: None - I do not identify with any religious group or faith, O1: 45-54, O2: White, O3: Female, O4: Independant, O5: High school or GED, O6: A lot, O7: Almost every day, O8: Yes, the public should help to decide how AI assistants answer difficult questions, White","","4bafc1b3-cfe0-4db5-be8f-fae3acc87b1f"
"6a80a72c-fa56-4f7a-bcd1-3ce210396ce7","Ask Opinion","Can you share a positive experience involving vaccine information which you think is relevant to this discussion? (Please do not share any personally identifiable information!)","","A positive experience can be giving a person factual information to help them decide if the vaccine would be right for them. Also giving resources as to places they can get vaccines from.","Neutral","83%","92%","75%","90%","90%","50%","88%","75%","80%","89%","75%","0%","90%","78%","100%"," - ","78%","86%","89%","83%"," - "," - "," - ","89%","82%","71%","81%","85%"," - ","83%","89%","80%","87%","79%"," - ","84%","82%","91%","89%","69%","79%","100%","88%","77%","89%","77%","81%","90%","50%","60%"," - ","100%","100%"," - ","86%","77%","Not white, O10: Equally concerned and excited, O11: Christian - Protestant, O1: 25-34, O2: Black, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Almost every day, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Under 34","","6a12e118-4614-4a10-acc5-b96882a45988"
"6a80a72c-fa56-4f7a-bcd1-3ce210396ce7","Ask Opinion","Can you share a positive experience involving vaccine information which you think is relevant to this discussion? (Please do not share any personally identifiable information!)","","A positive experience involving vaccine information is that vaccines can reduce or stop people's ability to get a certain illnesses.","Positive","83%","92%","80%","90%","80%","50%","75%","75%","80%","93%","75%","0%","90%","78%","100%"," - ","83%","86%","83%","83%"," - "," - "," - ","89%","82%","71%","81%","85%"," - ","83%","89%","80%","87%","79%"," - ","86%","73%","91%","85%","75%","71%","100%","84%","82%","93%","73%","84%","85%","50%","40%"," - ","100%","100%"," - ","86%","82%","Not white, O10: More concerned than excited, O11: Christian - Catholic, O1: 18-24, O2: Black, O3: Male, O4: Republican, O5: College / Bachelors degree, O6: A little, O7: Never, O8: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Under 34","","57ae16f4-1b4e-4428-b1e4-83b989a76135"
"6a80a72c-fa56-4f7a-bcd1-3ce210396ce7","Ask Opinion","Can you share a positive experience involving vaccine information which you think is relevant to this discussion? (Please do not share any personally identifiable information!)","","My family believes in science and hard facts that data backs up. We are Vaccinated and always have kept up with our vaccines. we are hardly ever sick and that in itself is our positive experience.","Positive","83%","83%","85%","100%","80%","0%","75%","75%","100%","86%","100%","0%","86%","81%","100%"," - ","87%","86%","78%","83%"," - "," - "," - ","95%","82%","57%","81%","85%"," - ","83%","100%","80%","80%","79%"," - ","88%","64%","82%","89%","75%","57%","100%","78%","91%","86%","81%","84%","90%","0%","40%"," - ","100%","100%"," - ","86%","91%","33-54, Not religious, O10: More excitedthan concerned, O11: None - I do not identify with any religious group or faith, O1: 33-44, O2: White, O3: Male, O4: Republican, O5: College / Bachelors degree, O6: A lot, O7: Only once or twice ever, O8: Yes, the public should help to decide how AI assistants answer difficult questions, White","","b3396968-509c-40b5-a485-ff01cf36749b"
"6a80a72c-fa56-4f7a-bcd1-3ce210396ce7","Ask Opinion","Can you share a positive experience involving vaccine information which you think is relevant to this discussion? (Please do not share any personally identifiable information!)","","Vaccines prevent diseases. There are risks associated with vaccines but the benefits of vaccines far outweigh the risks. I know of two people that had polio and there lives were very impacted by this disease. I do not know anyone that has been seriously affected by getting a vaccine or anyone that had life threatening side affects.","Neutral","81%","75%","80%","100%","80%","50%","63%","75%","80%","93%","75%","0%","86%","78%","100%"," - ","83%","86%","78%","83%"," - "," - "," - ","84%","82%","71%","81%","82%"," - ","83%","100%","60%","87%","74%"," - ","88%","55%","91%","78%","81%","57%","100%","75%","91%","93%","69%","78%","90%","50%","20%"," - ","100%","100%"," - ","71%","91%","55+, O10: Equally concerned and excited, O11: Christian - Protestant, O1: 55+, O2: White, O3: Female, O4: Democrat, O5: Masters/ PhD or equivalent, O6: A little, O7: Never, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, White","","cd5d529a-1199-4900-80c1-b3f74de13109"
"6a80a72c-fa56-4f7a-bcd1-3ce210396ce7","Ask Opinion","Can you share a positive experience involving vaccine information which you think is relevant to this discussion? (Please do not share any personally identifiable information!)","","I've read about the positive effects of vaccines and seen people who have taken them to good effect, I've also seen people who didn't have the opportunity to get polio vaccine and lived a lifetime of disability.","Neutral","81%","75%","80%","100%","80%","50%","63%","75%","80%","93%","75%","0%","86%","78%","100%"," - ","83%","86%","78%","83%"," - "," - "," - ","84%","82%","71%","81%","82%"," - ","83%","100%","60%","87%","74%"," - ","88%","55%","91%","78%","81%","57%","100%","75%","91%","93%","69%","78%","90%","50%","20%"," - ","100%","100%"," - ","71%","91%","33-54, O10: More concerned than excited, O11: Other, O1: 45-54, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Never, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, White","","3550049d-e1f0-4ee6-a691-571f67f6f12c"
