Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,U.s. political affiliation,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65204f52424bc55b536e97f4,638f9c5080682fc265d5bf16,RETURNED,2023-10-06T18:17:58.793000Z,,,,,,1252,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6520509a33e848156e2d46d8,642c4f6e95f13dc4c1b54712,RETURNED,2023-10-06T18:23:27.694000Z,,,,,,610,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
652050ebf6d930d1ad2757b4,5848ad3bdb871400012da095,RETURNED,2023-10-06T18:24:48.399000Z,,,,,,369,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
652051751183edc6f442a0c5,62f7a739f21a1669968bae73,RETURNED,2023-10-06T18:27:51.819000Z,,,,,,794,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
652052104e673a16ecbfa731,64c3f69f78c9519a2a411762,RETURNED,2023-10-06T18:29:42.841000Z,,,,,,221,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
652052271248417f2c8a663f,60469cfa17b0fd0dca2c2286,TIMED-OUT,2023-10-06T18:30:36.056000Z,,,,308832.0,,537,Democrat,English,26,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
652053254e4eeaeb246913ce,5f0dec5bb2612205fe864ab6,RETURNED,2023-10-06T18:34:26.990000Z,,,,,,752,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6520535dee73eff3082fa9b7,63fb73b8e64f455117b045b9,RETURNED,2023-10-06T18:35:13.415000Z,,,,,,1513,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
652053d6287764514ee450c9,5fbb062e91513797e214827d,RETURNED,2023-10-06T18:37:14.318000Z,,,,,,4199,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
652054448874757f25ebd6e6,6436271f6ff817660ede859b,RETURNED,2023-10-06T18:39:05.619000Z,,,,,,751,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
652054915407fdcaa5f189e5,58a53fd327c3bb00014e74e2,RETURNED,2023-10-06T18:40:30.482000Z,,,,,,1111,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6520550bf1e791736b5a379c,5df27b81acd5ce18b4bd225c,RETURNED,2023-10-06T18:42:23.103000Z,,,,,,4547,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6520550c6f7b21c38a691554,63e919ce3e92e3611813d7e6,RETURNED,2023-10-06T18:43:06.568000Z,,,,,,649,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
652055afec7a286608f4afe7,62fbefe5f8360947dc74b642,RETURNED,2023-10-06T18:55:03.224000Z,,,,,,583,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
652055d0bd89bc22e4cba02a,5c5eef4a8e5a5a0001b7c018,TIMED-OUT,2023-10-06T18:45:46.752000Z,,,,307924.0,,1067,Democrat,English,54,Male,White,United States,United States,United States,English,No,Other
652055e78c1422a3af652adf,62e7a938dcfa4bc87aca18f4,RETURNED,2023-10-06T18:46:03.216000Z,,,,,,1389,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
652056c6f89f98f5a91c80a7,63d7e728502b1a8795abd2b2,RETURNED,2023-10-06T18:57:07.484000Z,,,,,,932,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
652057612fb38461c348a0b5,5de8613ddf86d37c8a8ab294,RETURNED,2023-10-06T18:52:26.461000Z,,,,,,2863,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6520579f43c8bf5f7b69ad58,5da94705e3c5970011b6a8a7,RETURNED,2023-10-06T18:53:28.323000Z,,,,,,4720,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
652057aeeac32484540a83cf,644eef3e0a26e06facf8ee84,RETURNED,2023-10-06T18:53:38.863000Z,,,,,,967,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
652057ffbc137b818379ce9f,6115b2963198eca231d6eb2b,RETURNED,2023-10-06T19:04:55.483000Z,,,,,,1423,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6520580ec72a72e110a67da0,63d863bee06a7b1b3a8ba7f7,RETURNED,2023-10-06T18:55:23.361000Z,,,,,,520,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6520586483b36e594fae7e29,5a94ca1a873cda0001dc7147,RETURNED,2023-10-06T18:57:09.412000Z,,,,,,2653,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6520587869de81b394062ad7,5f20c7843957f61f62c58bb6,TIMED-OUT,2023-10-06T18:57:00.782000Z,,,,307251.0,,2849,Democrat,English,28,Female,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6520587c3eecf9785f3b6f81,60fe7748a8ef9311de5f2fcd,RETURNED,2023-10-06T18:57:04.012000Z,,,,,,3152,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
652059456ec2016d3720f0d0,5588ee6ffdf99b304dd48297,RETURNED,2023-10-06T19:00:25.245000Z,,,,,,3043,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
652059e6549cb89c407a4bb5,6143af8721d1445864c4f6c8,RETURNED,2023-10-06T19:03:07.026000Z,,,,,,5005,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
652059ed5dd89038b46d35d6,628f7e982aad1788d940317a,RETURNED,2023-10-06T19:03:15.981000Z,,,,,,2943,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
652059ef69de81b394062b39,62c84ca82b03c9aedbca4a2a,RETURNED,2023-10-06T19:03:41.434000Z,,,,,,1184,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65205b25c8b70458531db754,622a2b1c561ce3cd95519fd2,RETURNED,2023-10-06T19:18:21.090000Z,,,,,,2389,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65205b3d1e2d54f7bb512d99,5e9272473f920e5b0caf8279,RETURNED,2023-10-06T19:08:55.975000Z,,,,,,964,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65205b4123eacd4d0f6f3820,6100989b63a716a825cb238c,RETURNED,2023-10-06T19:08:54.662000Z,,,,,,713,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65205b64a17bd29c11f7e87f,6502638f0a38b5c0a7909fb3,RETURNED,2023-10-06T19:09:29.993000Z,,,,,,75,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65205ba3e7523444f1a985bf,5e49fd714535c4462d04dcd7,RETURNED,2023-10-06T19:10:31.217000Z,,,,,,3619,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65205baf436e89c5ea295e5a,5f8f47a3aa730f19081fe0ac,RETURNED,2023-10-06T19:10:43.504000Z,,,,,,923,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65205bb18828c62ef8512d76,63e527dbef380b2b199b2e16,RETURNED,2023-10-06T19:10:41.940000Z,,,,,,369,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65205c460edfc52cdb71403e,5bf3761862e1bc0001f15cb2,RETURNED,2023-10-06T19:13:27.584000Z,,,,,,2569,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65229ad755e6ac5ce3c35e65,64d51ceb3d71f86ee69a116b,RETURNED,2023-10-08T12:11:25.173000Z,,,,,,22,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523be64ff67a5b5af19b004,5f69ca3d8c30bb0008f456b5,RETURNED,2023-10-09T08:49:58.956000Z,,,,,,870,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523c889d2b71961f69d56a4,59ed2107ae9f950001d848f6,RETURNED,2023-10-09T09:31:59.017000Z,,,,,,1193,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523c99c1f54defe72214915,650840a49932f6109edd38ce,RETURNED,2023-10-09T09:36:35.506000Z,,,,,,124,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523c9ee6abdc5df3e4d7196,56fb36ca34a0d3000b1a5701,RETURNED,2023-10-09T09:37:57.910000Z,,,,,,3178,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523cebd64a31803549cca6a,57ae3e45bf84e0000169aadb,RETURNED,2023-10-09T09:58:21.005000Z,,,,,,1843,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523ced4205947ed5425b7d1,643c5a145909cc6ac7e6d62c,TIMED-OUT,2023-10-09T09:58:55.937000Z,,,,80336.0,,787,Democrat,English,49,Female,White,United States,United States,United States,English,Yes,Full-Time
6523cf9b0286d0ca753a3373,58642f4de16d530001b34622,RETURNED,2023-10-09T10:12:03.388000Z,,,,,,5693,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523d0228787c90ecd88eb03,5c90094e71f3100016181ea9,APPROVED,2023-10-09T10:05:02.904000Z,2023-10-09T11:25:12.109000Z,2023-10-09T11:25:12.481000Z,,4810.0,Manual Completion,1484,Independent,English,43,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6523d08cc6ce92e6cd050adc,6277f24d24ba4608b3fa016c,RETURNED,2023-10-09T10:16:04.660000Z,,,,,,3674,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523d0b7aa52502d3ef575b3,63b6ca062959ac20b7e6c369,RETURNED,2023-10-09T10:16:47.604000Z,,,,,,1049,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523d17128add0817883fee5,5f6c954679e95605af7b3e8a,RETURNED,2023-10-09T10:09:58.881000Z,,,,,,3297,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523d2bec98cfee66cec74dd,606713e36935dc3c2af54841,RETURNED,2023-10-09T10:17:00.800000Z,,,,,,1902,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523d54c0159be927cfd0327,63ae111b15843aca0165d6ae,RETURNED,2023-10-09T10:26:27.338000Z,,,,,,753,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523d5523fe88d21a8feaa90,6384e535ba619451063f5223,RETURNED,2023-10-09T10:26:33.274000Z,,,,,,2269,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523d76c505f33ec789efe5f,61222038c2048b50449284a1,RETURNED,2023-10-09T10:35:28.190000Z,,,,,,3734,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523d88c1b0520dfdfc0c37e,622a0d9a4f5132ad78e5f1b6,TIMED-OUT,2023-10-09T10:40:23.139000Z,,,,77849.0,,2843,Democrat,English,76,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6523d8d1dca637ebb4a799aa,5e9fc65dee2ccf178f0e413f,RETURNED,2023-10-09T10:51:21.321000Z,,,,,,4214,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523d8eb065881c6b9b9ce08,60fe13342d406f2ab38383a8,RETURNED,2023-10-09T10:41:47.892000Z,,,,,,60,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523da3395a149ed8b370b59,60e36e6ecb9f00e7b4dab92e,RETURNED,2023-10-09T10:47:15.682000Z,,,,,,4068,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523db3723cd51fd93c0d0d6,5898b6e256357700011c2c6b,TIMED-OUT,2023-10-09T10:51:51.930000Z,,,,77161.0,,6683,Republican,"English, Spanish",66,Male,White,United States,United States,United States,English,No,Full-Time
6523def6a35fbced8c37c1b0,651937ff907624469d5f00fe,TIMED-OUT,2023-10-09T11:07:40.206000Z,,,,76212.0,,61,Democrat,English,51,Male,White,United States,United States,United States,English,No,Full-Time
6523e0b4f24d6f90d8beb011,5ea89d0c5a0a9c12978f8263,RETURNED,2023-10-09T11:25:00.447000Z,,,,,,4819,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523e0c37862915546f8c1f1,64fb3be137d2bd2bdfab8ba6,RETURNED,2023-10-09T11:15:20.566000Z,,,,,,122,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523e3a8d46b806c57f21948,60ce10a00e94f4536eb3173e,RETURNED,2023-10-09T11:27:43.631000Z,,,,,,877,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523e4c9365299390f3bd6fc,6376916db0ae9a57d377d0d2,RETURNED,2023-10-09T11:32:35.072000Z,,,,,,1088,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523e614996747f9aa685135,62e92ac314e2c0f89236aed1,RETURNED,2023-10-09T11:38:15.032000Z,,,,,,1862,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523e65e448147bef3e03149,62361d05210eba3d7cffe0aa,RETURNED,2023-10-09T11:50:00.072000Z,,,,,,2001,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523e698978768a5279ff179,6272b9dfc470a51d5fa0e6ea,RETURNED,2023-10-09T11:40:14.759000Z,,,,,,2839,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523e737b0b6684fc3b0a2aa,5ecf40ccb218ec372490e3ea,RETURNED,2023-10-09T11:42:49.643000Z,,,,,,1977,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523ea660e1e503643dd69b9,63fcfd81a075a45d1a821308,RETURNED,2023-10-09T12:07:00.027000Z,,,,,,1594,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523eb1fb007b66c17d4e5cf,62b0cd459238d178b6300581,RETURNED,2023-10-09T11:59:31.787000Z,,,,,,2027,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523ee5c30666940b4b32d40,5e76c87c0fd39b22d52eba04,RETURNED,2023-10-09T12:23:16.599000Z,,,,,,3395,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523eef2a59233f2cb8d8ac9,5e40b0eae8e4b32f3a3ebe6f,RETURNED,2023-10-09T12:25:46.087000Z,,,,,,1664,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523ef17cf478464e9ec5f9a,645eecf7a8859a21fe1daf22,RETURNED,2023-10-09T12:27:00.045000Z,,,,,,793,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6523efeb8ab39a80a648f481,5d3a2d1da46f450019cdf5d3,RETURNED,2023-10-09T12:20:31.111000Z,,,,,,5261,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
