"Name","CD2 - vax"
"Title","Feedback on tecch policy"
"Date","October 13, 2023 at 05:50 PM (GMT)"
"Duration","70:10:54"
"Participants","300"
"Participant Limit","300"
"Total Screener Polls","10"
"Total Conversation Questions","28"


"Question ID","Question Type","Question","Responses","All(300)","Religious (172)","Not religious (128)","White (217)","Not white (83)","Under 34 (89)","33-54 (112)","55+ (99)","Support initial policy (245)","Unsure on initial policy (28)","Don't support initial policy (17)","Flipped to yes (17)","Unsure or dont support initial policy (45)","O2: Asian (16)","O2: Black (34)","O2: Hispanic (18)","O2: White (217)","O2: Mixed (12)","O2: Other (3)","O3: Male (157)","O3: Female (137)","O3: Other (5)","O3: Prefer not to say (1)","O4: Christian - Protestant (90)","O4: Christian - Catholic (49)","O4: Christian - Mormon (3)","O4: Jewish (4)","O4: Muslim (3)","O4: Hindu (2)","O4: Other (21)","O4: None - I do not identify with any religious group or faith (128)","O5: Democrat (99)","O5: Republican (86)","O5: Independant (112)","O5: Other (3)","O6: No formal education (0)","O6: Elementary school (0)","O6: Middle school (2)","O6: High school or GED (113)","O6: College / Bachelors degree (140)","O6: Masters/ PhD or equivalent (45)","O7: A lot (145)","O7: A little (153)","O7: Nothing at all (2)","O8: Almost every day (30)","O8: Once or twice a week (77)","O8: Once or twice a month (59)","O8: Only once or twice ever (71)","O8: Never (62)","O8: Do not know what an AI assistant is (1)","O9: Yes, the public should help to decide how AI assistants answer difficult questions (227)","O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (73)","O10: More excited than concerned (73)","O10: Equally concerned and excited (138)","O10: More concerned than excited (89)"
"Question ID","Question Type","Question","Responses","All(300)","Religious (172)","Not religious (128)","White (217)","Not white (83)","Under 34 (89)","33-54 (112)","55+ (99)","Support initial policy (245)","Unsure on initial policy (28)","Don't support initial policy (17)","Flipped to yes (17)","Unsure or dont support initial policy (45)","O2: Asian (16)","O2: Black (34)","O2: Hispanic (18)","O2: White (217)","O2: Mixed (12)","O2: Other (3)","O3: Male (157)","O3: Female (137)","O3: Other (5)","O3: Prefer not to say (1)","O4: Christian - Protestant (90)","O4: Christian - Catholic (49)","O4: Christian - Mormon (3)","O4: Jewish (4)","O4: Muslim (3)","O4: Hindu (2)","O4: Other (21)","O4: None - I do not identify with any religious group or faith (128)","O5: Democrat (99)","O5: Republican (86)","O5: Independant (112)","O5: Other (3)","O6: No formal education (0)","O6: Elementary school (0)","O6: Middle school (2)","O6: High school or GED (113)","O6: College / Bachelors degree (140)","O6: Masters/ PhD or equivalent (45)","O7: A lot (145)","O7: A little (153)","O7: Nothing at all (2)","O8: Almost every day (30)","O8: Once or twice a week (77)","O8: Once or twice a month (59)","O8: Only once or twice ever (71)","O8: Never (62)","O8: Do not know what an AI assistant is (1)","O9: Yes, the public should help to decide how AI assistants answer difficult questions (227)","O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (73)","O10: More excited than concerned (73)","O10: Equally concerned and excited (138)","O10: More concerned than excited (89)"
"7ae6f124-3b2b-4bd3-a6c8-931ce33b802b","Poll Single Select","How often do you use an AI assistant such as ChatGPT, Claud, and Bard?","Almost every day","10%","10%","10%","8%","14%","10%","7%","13%","9%","7%","12%","12%","9%","19%","12%","6%","8%","25%","33%","15%","5%","0%","0%","8%","14%","0%","0%","0%","0%","14%","10%","8%","12%","11%","0%","0%","0%","50%","5%","11%","16%","20%","1%","0%","100%","0%","0%","0%","0%","0%","11%","7%","25%","6%","4%"
"7ae6f124-3b2b-4bd3-a6c8-931ce33b802b","Poll Single Select","How often do you use an AI assistant such as ChatGPT, Claud, and Bard?","Once or twice a week","26%","31%","19%","25%","28%","22%","27%","27%","27%","11%","35%","35%","20%","19%","35%","28%","25%","25%","0%","31%","21%","0%","0%","33%","27%","33%","25%","33%","50%","29%","19%","16%","30%","29%","67%","0%","0%","0%","21%","26%","36%","39%","13%","0%","0%","100%","0%","0%","0%","0%","23%","34%","32%","30%","13%"
"7ae6f124-3b2b-4bd3-a6c8-931ce33b802b","Poll Single Select","How often do you use an AI assistant such as ChatGPT, Claud, and Bard?","Once or twice a month","20%","18%","22%","18%","24%","19%","24%","15%","18%","32%","18%","18%","27%","19%","21%","33%","18%","33%","0%","22%","18%","0%","100%","19%","14%","33%","50%","0%","50%","14%","22%","24%","17%","18%","0%","0%","0%","50%","22%","17%","20%","18%","22%","0%","0%","0%","100%","0%","0%","0%","21%","16%","19%","19%","21%"
"7ae6f124-3b2b-4bd3-a6c8-931ce33b802b","Poll Single Select","How often do you use an AI assistant such as ChatGPT, Claud, and Bard?","Only once or twice ever","24%","20%","29%","26%","18%","26%","21%","25%","24%","32%","24%","24%","29%","44%","18%","11%","26%","0%","0%","20%","26%","60%","0%","17%","27%","0%","0%","33%","0%","24%","29%","30%","17%","22%","33%","0%","0%","0%","26%","24%","20%","19%","28%","50%","0%","0%","0%","100%","0%","0%","26%","16%","18%","22%","30%"
"7ae6f124-3b2b-4bd3-a6c8-931ce33b802b","Poll Single Select","How often do you use an AI assistant such as ChatGPT, Claud, and Bard?","Never","21%","22%","20%","23%","16%","22%","21%","18%","21%","18%","12%","12%","16%","0%","15%","22%","23%","17%","67%","13%","29%","40%","0%","23%","18%","33%","25%","33%","0%","19%","20%","21%","22%","20%","0%","0%","0%","0%","26%","21%","9%","4%","36%","50%","0%","0%","0%","0%","100%","0%","19%","26%","7%","22%","30%"
"7ae6f124-3b2b-4bd3-a6c8-931ce33b802b","Poll Single Select","How often do you use an AI assistant such as ChatGPT, Claud, and Bard?","Do not know what an AI assistant is","0%","0%","1%","0%","0%","0%","0%","1%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","1%","0%","0%","0%","0%","0%","0%","0%","0%","0%","1%","0%","1%","0%","0%","0%","0%","0%","0%","1%","0%","0%","1%","0%","0%","0%","0%","0%","0%","100%","0%","0%","0%","1%","0%"

"Question ID","Question Type","Question","Responses","All(300)","Religious (172)","Not religious (128)","White (217)","Not white (83)","Under 34 (89)","33-54 (112)","55+ (99)","Support initial policy (245)","Unsure on initial policy (28)","Don't support initial policy (17)","Flipped to yes (17)","Unsure or dont support initial policy (45)","O2: Asian (16)","O2: Black (34)","O2: Hispanic (18)","O2: White (217)","O2: Mixed (12)","O2: Other (3)","O3: Male (157)","O3: Female (137)","O3: Other (5)","O3: Prefer not to say (1)","O4: Christian - Protestant (90)","O4: Christian - Catholic (49)","O4: Christian - Mormon (3)","O4: Jewish (4)","O4: Muslim (3)","O4: Hindu (2)","O4: Other (21)","O4: None - I do not identify with any religious group or faith (128)","O5: Democrat (99)","O5: Republican (86)","O5: Independant (112)","O5: Other (3)","O6: No formal education (0)","O6: Elementary school (0)","O6: Middle school (2)","O6: High school or GED (113)","O6: College / Bachelors degree (140)","O6: Masters/ PhD or equivalent (45)","O7: A lot (145)","O7: A little (153)","O7: Nothing at all (2)","O8: Almost every day (30)","O8: Once or twice a week (77)","O8: Once or twice a month (59)","O8: Only once or twice ever (71)","O8: Never (62)","O8: Do not know what an AI assistant is (1)","O9: Yes, the public should help to decide how AI assistants answer difficult questions (227)","O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (73)","O10: More excited than concerned (73)","O10: Equally concerned and excited (138)","O10: More concerned than excited (89)"
"d74a4393-4b7d-4275-b089-0c59164aa56b","Poll Single Select","Overall, do you think the public has insights useful to guide how AI Assistants answer difficult questions??","Yes, the public should help to decide how AI assistants answer difficult questions","76%","74%","77%","75%","77%","79%","78%","71%","78%","71%","59%","59%","67%","94%","68%","78%","75%","75%","100%","72%","80%","80%","100%","77%","73%","33%","25%","100%","100%","76%","77%","80%","69%","78%","67%","0%","0%","50%","81%","71%","80%","78%","74%","50%","83%","68%","80%","83%","69%","100%","100%","0%","81%","74%","74%"
"d74a4393-4b7d-4275-b089-0c59164aa56b","Poll Single Select","Overall, do you think the public has insights useful to guide how AI Assistants answer difficult questions??","No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions","24%","26%","23%","25%","23%","21%","22%","29%","22%","29%","41%","41%","33%","6%","32%","22%","25%","25%","0%","28%","20%","20%","0%","23%","27%","67%","75%","0%","0%","24%","23%","20%","31%","22%","33%","0%","0%","50%","19%","29%","20%","22%","26%","50%","17%","32%","20%","17%","31%","0%","0%","100%","19%","26%","26%"

"Question ID","Question Type","Question","Responses","All(300)","Religious (172)","Not religious (128)","White (217)","Not white (83)","Under 34 (89)","33-54 (112)","55+ (99)","Support initial policy (245)","Unsure on initial policy (28)","Don't support initial policy (17)","Flipped to yes (17)","Unsure or dont support initial policy (45)","O2: Asian (16)","O2: Black (34)","O2: Hispanic (18)","O2: White (217)","O2: Mixed (12)","O2: Other (3)","O3: Male (157)","O3: Female (137)","O3: Other (5)","O3: Prefer not to say (1)","O4: Christian - Protestant (90)","O4: Christian - Catholic (49)","O4: Christian - Mormon (3)","O4: Jewish (4)","O4: Muslim (3)","O4: Hindu (2)","O4: Other (21)","O4: None - I do not identify with any religious group or faith (128)","O5: Democrat (99)","O5: Republican (86)","O5: Independant (112)","O5: Other (3)","O6: No formal education (0)","O6: Elementary school (0)","O6: Middle school (2)","O6: High school or GED (113)","O6: College / Bachelors degree (140)","O6: Masters/ PhD or equivalent (45)","O7: A lot (145)","O7: A little (153)","O7: Nothing at all (2)","O8: Almost every day (30)","O8: Once or twice a week (77)","O8: Once or twice a month (59)","O8: Only once or twice ever (71)","O8: Never (62)","O8: Do not know what an AI assistant is (1)","O9: Yes, the public should help to decide how AI assistants answer difficult questions (227)","O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (73)","O10: More excited than concerned (73)","O10: Equally concerned and excited (138)","O10: More concerned than excited (89)"
"1a155f7b-c299-45ed-8dc6-636e388402f4","Poll Single Select","Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…","More excited than concerned","24%","26%","23%","24%","27%","20%","27%","25%","24%","21%","24%","24%","22%","19%","21%","33%","24%","42%","33%","32%","17%","0%","0%","28%","33%","0%","0%","0%","0%","14%","23%","24%","26%","24%","0%","0%","0%","50%","27%","22%","24%","36%","14%","0%","60%","30%","24%","18%","8%","0%","26%","19%","100%","0%","0%"
"1a155f7b-c299-45ed-8dc6-636e388402f4","Poll Single Select","Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…","Equally concerned and excited","46%","47%","45%","47%","45%","48%","43%","47%","50%","36%","12%","12%","27%","44%","35%","56%","47%","50%","67%","43%","51%","0%","100%","43%","43%","67%","75%","67%","100%","52%","45%","40%","47%","50%","67%","0%","0%","50%","42%","48%","49%","43%","50%","0%","27%","55%","44%","44%","48%","100%","45%","49%","0%","100%","0%"
"1a155f7b-c299-45ed-8dc6-636e388402f4","Poll Single Select","Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…","More concerned than excited","30%","28%","32%","30%","29%","31%","30%","27%","26%","43%","65%","65%","51%","38%","44%","11%","30%","8%","0%","25%","32%","100%","0%","29%","24%","33%","25%","33%","0%","33%","32%","35%","28%","26%","33%","0%","0%","0%","31%","30%","27%","21%","37%","100%","13%","16%","32%","38%","44%","0%","29%","32%","0%","0%","100%"

"Question ID","Question Type","Question","Responses","All(290)","Religious (164)","Not religious (126)","White (209)","Not white (81)","Under 34 (86)","33-54 (110)","55+ (94)","Support initial policy (245)","Unsure on initial policy (28)","Don't support initial policy (17)","Flipped to yes (17)","Unsure or dont support initial policy (45)","O2: Asian (16)","O2: Black (34)","O2: Hispanic (17)","O2: White (209)","O2: Mixed (11)","O2: Other (3)","O3: Male (153)","O3: Female (131)","O3: Other (5)","O3: Prefer not to say (1)","O4: Christian - Protestant (86)","O4: Christian - Catholic (49)","O4: Christian - Mormon (3)","O4: Jewish (3)","O4: Muslim (3)","O4: Hindu (2)","O4: Other (18)","O4: None - I do not identify with any religious group or faith (126)","O5: Democrat (98)","O5: Republican (83)","O5: Independant (106)","O5: Other (3)","O6: No formal education (0)","O6: Elementary school (0)","O6: Middle school (2)","O6: High school or GED (109)","O6: College / Bachelors degree (136)","O6: Masters/ PhD or equivalent (43)","O7: A lot (142)","O7: A little (146)","O7: Nothing at all (2)","O8: Almost every day (27)","O8: Once or twice a week (76)","O8: Once or twice a month (56)","O8: Only once or twice ever (71)","O8: Never (59)","O8: Do not know what an AI assistant is (1)","O9: Yes, the public should help to decide how AI assistants answer difficult questions (220)","O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (70)","O10: More excited than concerned (70)","O10: Equally concerned and excited (134)","O10: More concerned than excited (86)"
"eca201c4-d269-42f9-a057-f6e61165a3a0","Poll Single Select","Would you say that overall you support this proposed policy?","Yes - I support this policy","84%","82%","88%","85%","83%","84%","89%","80%","100%","0%","0%","0%","0%","69%","88%","100%","85%","64%","67%","81%","89%","60%","100%","79%","90%","100%","100%","67%","100%","67%","88%","93%","77%","83%","67%","0%","0%","0%","86%","83%","88%","85%","84%","100%","85%","88%","79%","82%","88%","100%","86%","79%","86%","91%","73%"
"eca201c4-d269-42f9-a057-f6e61165a3a0","Poll Single Select","Would you say that overall you support this proposed policy?","Unsure","10%","10%","9%","9%","12%","10%","6%","13%","0%","100%","0%","0%","62%","25%","6%","0%","9%","27%","33%","10%","8%","20%","0%","14%","4%","0%","0%","33%","0%","11%","9%","6%","11%","11%","33%","0%","0%","50%","10%","10%","7%","10%","10%","0%","7%","4%","16%","13%","8%","0%","9%","11%","9%","7%","14%"
"eca201c4-d269-42f9-a057-f6e61165a3a0","Poll Single Select","Would you say that overall you support this proposed policy?","No - I don't support this policy","6%","8%","3%","6%","5%","6%","5%","7%","0%","0%","100%","100%","38%","6%","6%","0%","6%","9%","0%","8%","2%","20%","0%","7%","6%","0%","0%","0%","0%","22%","3%","1%","12%","6%","0%","0%","0%","50%","4%","7%","5%","5%","7%","0%","7%","8%","5%","6%","3%","0%","5%","10%","6%","1%","13%"

"Question ID","Question Type","Question","Responses","All(290)","Religious (164)","Not religious (126)","White (209)","Not white (81)","Under 34 (86)","33-54 (110)","55+ (94)","Support initial policy (245)","Unsure on initial policy (28)","Don't support initial policy (17)","Flipped to yes (17)","Unsure or dont support initial policy (45)","O2: Asian (16)","O2: Black (34)","O2: Hispanic (17)","O2: White (209)","O2: Mixed (11)","O2: Other (3)","O3: Male (153)","O3: Female (131)","O3: Other (5)","O3: Prefer not to say (1)","O4: Christian - Protestant (86)","O4: Christian - Catholic (49)","O4: Christian - Mormon (3)","O4: Jewish (3)","O4: Muslim (3)","O4: Hindu (2)","O4: Other (18)","O4: None - I do not identify with any religious group or faith (126)","O5: Democrat (98)","O5: Republican (83)","O5: Independant (106)","O5: Other (3)","O6: No formal education (0)","O6: Elementary school (0)","O6: Middle school (2)","O6: High school or GED (109)","O6: College / Bachelors degree (136)","O6: Masters/ PhD or equivalent (43)","O7: A lot (142)","O7: A little (146)","O7: Nothing at all (2)","O8: Almost every day (27)","O8: Once or twice a week (76)","O8: Once or twice a month (56)","O8: Only once or twice ever (71)","O8: Never (59)","O8: Do not know what an AI assistant is (1)","O9: Yes, the public should help to decide how AI assistants answer difficult questions (220)","O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (70)","O10: More excited than concerned (70)","O10: Equally concerned and excited (134)","O10: More concerned than excited (86)"
"9a65e02e-1b2d-4c69-9ff1-8b28d290f16b","Poll Single Select","Do you support the following policy clauss?
This policy represents public input on how AI assistants should respond to questions about vaccines. It should be updated regularly as new issues arise and new research is available and as AI capabilities evolve.","Yes, I support this policy clause","93%","93%","94%","94%","91%","92%","95%","94%","98%","86%","47%","47%","71%","94%","88%","100%","94%","91%","67%","93%","94%","80%","100%","92%","96%","100%","100%","100%","100%","83%","94%","95%","88%","96%","100%","0%","0%","100%","94%","92%","95%","94%","93%","100%","93%","93%","91%","96%","93%","100%","95%","87%","97%","96%","87%"
"9a65e02e-1b2d-4c69-9ff1-8b28d290f16b","Poll Single Select","Do you support the following policy clauss?
This policy represents public input on how AI assistants should respond to questions about vaccines. It should be updated regularly as new issues arise and new research is available and as AI capabilities evolve.","I am unsure ","4%","4%","4%","3%","6%","5%","4%","3%","2%","11%","12%","12%","11%","0%","12%","0%","3%","0%","33%","4%","4%","0%","0%","3%","4%","0%","0%","0%","0%","6%","4%","4%","5%","3%","0%","0%","0%","0%","3%","5%","2%","4%","4%","0%","7%","1%","7%","3%","3%","0%","3%","6%","1%","4%","6%"
"9a65e02e-1b2d-4c69-9ff1-8b28d290f16b","Poll Single Select","Do you support the following policy clauss?
This policy represents public input on how AI assistants should respond to questions about vaccines. It should be updated regularly as new issues arise and new research is available and as AI capabilities evolve.","No, I do not support this policy clause","3%","4%","2%","3%","2%","3%","2%","3%","0%","4%","41%","41%","18%","6%","0%","0%","3%","9%","0%","3%","2%","20%","0%","5%","0%","0%","0%","0%","0%","11%","2%","1%","7%","1%","0%","0%","0%","0%","3%","3%","2%","3%","3%","0%","0%","5%","2%","1%","3%","0%","1%","7%","1%","1%","7%"

"Question ID","Question Type","Question","Star","Responses","Sentiment","All(287)","Religious (161)","Not religious (126)","White (208)","Not white (79)","Under 34 (84)","33-54 (110)","55+ (93)","Support initial policy (242)","Unsure on initial policy (28)","Don't support initial policy (17)","Flipped to yes (17)","Unsure or dont support initial policy (45)","O2: Asian (16)","O2: Black (34)","O2: Hispanic (15)","O2: White (208)","O2: Mixed (11)","O2: Other (3)","O3: Male (151)","O3: Female (130)","O3: Other (5)","O3: Prefer not to say (1)","O4: Christian - Protestant (86)","O4: Christian - Catholic (48)","O4: Christian - Mormon (3)","O4: Jewish (2)","O4: Muslim (3)","O4: Hindu (2)","O4: Other (17)","O4: None - I do not identify with any religious group or faith (126)","O5: Democrat (97)","O5: Republican (83)","O5: Independant (105)","O5: Other (2)","O6: No formal education (0)","O6: Elementary school (0)","O6: Middle school (2)","O6: High school or GED (107)","O6: College / Bachelors degree (136)","O6: Masters/ PhD or equivalent (42)","O7: A lot (140)","O7: A little (145)","O7: Nothing at all (2)","O8: Almost every day (27)","O8: Once or twice a week (76)","O8: Once or twice a month (55)","O8: Only once or twice ever (70)","O8: Never (58)","O8: Do not know what an AI assistant is (1)","O9: Yes, the public should help to decide how AI assistants answer difficult questions (218)","O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (69)","O10: More excited than concerned (70)","O10: Equally concerned and excited (131)","O10: More concerned than excited (86)","Submitted By","Sample ID","Participant ID"
