"Name","Collective Dialogue #2 - Medical Advice"
"Title","Policy on AI and medical advice"
"Date","August 30, 2023 at 06:00 PM (GMT)"
"Duration","01:39:17"
"Participants","238"
"Participant Limit","300"
"Total Onboarding Polls","10"
"Total Conversation Questions","11"


"Question ID","Question Type","Question","Responses","All(238)","O1: 18-24 (23)","O1: 25-34 (63)","O1: 33-44 (57)","O1: 45-54 (39)","O1: 55+ (56)","O2: Asian (14)","O2: Black (33)","O2: Hispanic (20)","O2: White (161)","O2: Mixed (9)","O2: Other (1)","O3: Male (125)","O3: Female (106)","O3: Other (6)","O3: Prefer not to say (1)","O4: Democrat (107)","O4: Republican (71)","O4: Independant (60)","O4: Other (0)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (1)","O5: High school or GED (90)","O5: College / Bachelors degree (121)","O5: Masters/ PhD or equivalent (26)","O6: A lot (129)","O6: A little (107)","O6: Nothing at all (2)","O7: Almost every day (34)","O7: Once or twice a week (71)","O7: Once or twice a month (53)","O7: Only once or twice ever (45)","O7: Never (34)","O7: Do not know what an AI assistant is (1)","O8: Bad for humanity (47)","O8: Good for humanity (191)","O9: Mostly excited (74)","O9: Somewhat excited (63)","O9: Totally neutral (15)","O9: Somewhat concerned (44)","O9: Mostly concerned (42)","O10: Christian - Protestant (77)","O10: Christian - Catholic (41)","O10: Christian - Mormon (1)","O10: Jewish (4)","O10: Muslim (4)","O10: Hindu (0)","O10: Other (17)","O10: None - I do not identify with any religious group or faith (94)","Religious (144)","Not religious (94)","White (161)","Not white (77)","Under 34 (86)","33-54 (96)","55+ (56)","Support initial policy (153)","Unsure on initial policy (23)","Don't support initial policy (6)","Flipped to yes (1)"
"51d3d4f9-e509-40b0-9221-87322acaa66c","Poll Single Select","How often do you use an AI assistant such as ChatGPT, Claud, and Bard?","Do not know what an AI assistant is","0%","0%","0%","0%","3%","0%","0%","0%","0%","1%","0%","0%","1%","0%","0%","0%","1%","0%","0%","0%","0%","0%","0%","1%","0%","0%","0%","1%","0%","0%","0%","0%","0%","0%","100%","0%","1%","0%","2%","0%","0%","0%","1%","0%","0%","0%","0%","0%","0%","0%","1%","0%","1%","0%","0%","1%","0%","1%","0%","0%","0%"

"Question ID","Question Type","Question","Responses","All(238)","O1: 18-24 (23)","O1: 25-34 (63)","O1: 33-44 (57)","O1: 45-54 (39)","O1: 55+ (56)","O2: Asian (14)","O2: Black (33)","O2: Hispanic (20)","O2: White (161)","O2: Mixed (9)","O2: Other (1)","O3: Male (125)","O3: Female (106)","O3: Other (6)","O3: Prefer not to say (1)","O4: Democrat (107)","O4: Republican (71)","O4: Independant (60)","O4: Other (0)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (1)","O5: High school or GED (90)","O5: College / Bachelors degree (121)","O5: Masters/ PhD or equivalent (26)","O6: A lot (129)","O6: A little (107)","O6: Nothing at all (2)","O7: Almost every day (34)","O7: Once or twice a week (71)","O7: Once or twice a month (53)","O7: Only once or twice ever (45)","O7: Never (34)","O7: Do not know what an AI assistant is (1)","O8: Bad for humanity (47)","O8: Good for humanity (191)","O9: Mostly excited (74)","O9: Somewhat excited (63)","O9: Totally neutral (15)","O9: Somewhat concerned (44)","O9: Mostly concerned (42)","O10: Christian - Protestant (77)","O10: Christian - Catholic (41)","O10: Christian - Mormon (1)","O10: Jewish (4)","O10: Muslim (4)","O10: Hindu (0)","O10: Other (17)","O10: None - I do not identify with any religious group or faith (94)","Religious (144)","Not religious (94)","White (161)","Not white (77)","Under 34 (86)","33-54 (96)","55+ (56)","Support initial policy (153)","Unsure on initial policy (23)","Don't support initial policy (6)","Flipped to yes (1)"
"8dbe3850-e932-4a07-9c70-adaaf914c96f","Poll Single Select","Overall, do you think AI will be _____?","Bad for humanity","20%","35%","17%","25%","18%","13%","21%","15%","30%","18%","44%","0%","14%","26%","33%","0%","18%","24%","18%","0%","0%","0%","0%","19%","21%","15%","23%","15%","50%","6%","11%","15%","33%","41%","0%","100%","0%","0%","3%","13%","23%","79%","18%","17%","0%","25%","25%","0%","12%","23%","17%","23%","18%","23%","22%","22%","13%","20%","30%","17%","0%"
"8dbe3850-e932-4a07-9c70-adaaf914c96f","Poll Single Select","Overall, do you think AI will be _____?","Good for humanity","80%","65%","83%","75%","82%","88%","79%","85%","70%","82%","56%","100%","86%","74%","67%","100%","82%","76%","82%","0%","0%","0%","100%","81%","79%","85%","77%","85%","50%","94%","89%","85%","67%","59%","100%","0%","100%","100%","97%","87%","77%","21%","82%","83%","100%","75%","75%","0%","88%","77%","83%","77%","82%","77%","78%","78%","88%","80%","70%","83%","100%"

"Question ID","Question Type","Question","Responses","All(238)","O1: 18-24 (23)","O1: 25-34 (63)","O1: 33-44 (57)","O1: 45-54 (39)","O1: 55+ (56)","O2: Asian (14)","O2: Black (33)","O2: Hispanic (20)","O2: White (161)","O2: Mixed (9)","O2: Other (1)","O3: Male (125)","O3: Female (106)","O3: Other (6)","O3: Prefer not to say (1)","O4: Democrat (107)","O4: Republican (71)","O4: Independant (60)","O4: Other (0)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (1)","O5: High school or GED (90)","O5: College / Bachelors degree (121)","O5: Masters/ PhD or equivalent (26)","O6: A lot (129)","O6: A little (107)","O6: Nothing at all (2)","O7: Almost every day (34)","O7: Once or twice a week (71)","O7: Once or twice a month (53)","O7: Only once or twice ever (45)","O7: Never (34)","O7: Do not know what an AI assistant is (1)","O8: Bad for humanity (47)","O8: Good for humanity (191)","O9: Mostly excited (74)","O9: Somewhat excited (63)","O9: Totally neutral (15)","O9: Somewhat concerned (44)","O9: Mostly concerned (42)","O10: Christian - Protestant (77)","O10: Christian - Catholic (41)","O10: Christian - Mormon (1)","O10: Jewish (4)","O10: Muslim (4)","O10: Hindu (0)","O10: Other (17)","O10: None - I do not identify with any religious group or faith (94)","Religious (144)","Not religious (94)","White (161)","Not white (77)","Under 34 (86)","33-54 (96)","55+ (56)","Support initial policy (153)","Unsure on initial policy (23)","Don't support initial policy (6)","Flipped to yes (1)"
"a1c07731-e227-490f-9ff9-25d7115815f0","Poll Single Select","On the whole when thinking about artificial intelligence would you say you are more excited about growth in artificial intelligence or more concerned?","Mostly excited","31%","35%","32%","35%","33%","23%","43%","45%","30%","27%","22%","100%","36%","26%","17%","0%","34%","30%","28%","0%","0%","0%","100%","30%","31%","35%","37%","24%","0%","59%","41%","32%","9%","12%","0%","0%","39%","100%","0%","0%","0%","0%","36%","27%","0%","0%","25%","0%","18%","33%","30%","33%","27%","39%","33%","34%","23%","32%","9%","33%","100%"
"a1c07731-e227-490f-9ff9-25d7115815f0","Poll Single Select","On the whole when thinking about artificial intelligence would you say you are more excited about growth in artificial intelligence or more concerned?","Somewhat excited","26%","13%","30%","30%","26%","25%","29%","3%","15%","34%","11%","0%","30%","23%","33%","0%","25%","23%","33%","0%","0%","0%","0%","28%","27%","19%","19%","35%","50%","21%","27%","28%","29%","24%","100%","4%","32%","0%","100%","0%","0%","0%","19%","32%","100%","50%","25%","0%","41%","26%","27%","26%","34%","12%","26%","28%","25%","29%","26%","17%","0%"
"a1c07731-e227-490f-9ff9-25d7115815f0","Poll Single Select","On the whole when thinking about artificial intelligence would you say you are more excited about growth in artificial intelligence or more concerned?","Totally neutral","6%","4%","11%","2%","8%","5%","0%","9%","10%","6%","11%","0%","6%","7%","0%","100%","5%","6%","10%","0%","0%","0%","0%","6%","7%","4%","4%","8%","50%","3%","4%","4%","11%","12%","0%","4%","7%","0%","0%","100%","0%","0%","4%","12%","0%","0%","0%","0%","24%","3%","8%","3%","6%","8%","9%","4%","5%","7%","4%","0%","0%"
"a1c07731-e227-490f-9ff9-25d7115815f0","Poll Single Select","On the whole when thinking about artificial intelligence would you say you are more excited about growth in artificial intelligence or more concerned?","Somewhat concerned","18%","17%","11%","14%","18%","32%","14%","18%","20%","19%","22%","0%","15%","23%","17%","0%","20%","18%","17%","0%","0%","0%","0%","21%","17%","19%","19%","18%","0%","9%","20%","17%","22%","24%","0%","21%","18%","0%","0%","0%","100%","0%","22%","15%","0%","25%","25%","0%","6%","19%","18%","19%","19%","18%","13%","16%","32%","15%","43%","0%","0%"
"a1c07731-e227-490f-9ff9-25d7115815f0","Poll Single Select","On the whole when thinking about artificial intelligence would you say you are more excited about growth in artificial intelligence or more concerned?","Mostly concerned","18%","30%","16%","19%","15%","14%","14%","24%","25%","15%","33%","0%","14%","22%","33%","0%","17%","24%","12%","0%","0%","0%","0%","16%","18%","23%","20%","15%","0%","9%","8%","19%","29%","29%","0%","70%","5%","0%","0%","0%","0%","100%","18%","15%","0%","25%","25%","0%","12%","19%","17%","19%","15%","23%","20%","18%","14%","17%","17%","50%","0%"

"Question ID","Question Type","Question","Responses","All(238)","O1: 18-24 (23)","O1: 25-34 (63)","O1: 33-44 (57)","O1: 45-54 (39)","O1: 55+ (56)","O2: Asian (14)","O2: Black (33)","O2: Hispanic (20)","O2: White (161)","O2: Mixed (9)","O2: Other (1)","O3: Male (125)","O3: Female (106)","O3: Other (6)","O3: Prefer not to say (1)","O4: Democrat (107)","O4: Republican (71)","O4: Independant (60)","O4: Other (0)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (1)","O5: High school or GED (90)","O5: College / Bachelors degree (121)","O5: Masters/ PhD or equivalent (26)","O6: A lot (129)","O6: A little (107)","O6: Nothing at all (2)","O7: Almost every day (34)","O7: Once or twice a week (71)","O7: Once or twice a month (53)","O7: Only once or twice ever (45)","O7: Never (34)","O7: Do not know what an AI assistant is (1)","O8: Bad for humanity (47)","O8: Good for humanity (191)","O9: Mostly excited (74)","O9: Somewhat excited (63)","O9: Totally neutral (15)","O9: Somewhat concerned (44)","O9: Mostly concerned (42)","O10: Christian - Protestant (77)","O10: Christian - Catholic (41)","O10: Christian - Mormon (1)","O10: Jewish (4)","O10: Muslim (4)","O10: Hindu (0)","O10: Other (17)","O10: None - I do not identify with any religious group or faith (94)","Religious (144)","Not religious (94)","White (161)","Not white (77)","Under 34 (86)","33-54 (96)","55+ (56)","Support initial policy (153)","Unsure on initial policy (23)","Don't support initial policy (6)","Flipped to yes (1)"
"659c998a-34af-4016-990d-731725592bc3","Poll Single Select","What religious group or faith do you most identify with?","Christian - Protestant","32%","17%","19%","33%","46%","43%","14%","33%","5%","37%","44%","0%","33%","34%","0%","0%","27%","42%","30%","0%","0%","0%","100%","31%","30%","46%","32%","34%","0%","32%","35%","26%","27%","41%","100%","30%","33%","38%","24%","20%","39%","33%","100%","0%","0%","0%","0%","0%","0%","0%","53%","0%","37%","23%","19%","39%","43%","36%","13%","17%","0%"
"659c998a-34af-4016-990d-731725592bc3","Poll Single Select","What religious group or faith do you most identify with?","Christian - Catholic","17%","35%","22%","11%","13%","14%","21%","21%","55%","12%","0%","0%","22%","12%","0%","100%","15%","21%","17%","0%","0%","0%","0%","16%","18%","19%","18%","17%","0%","29%","11%","25%","16%","9%","0%","15%","18%","15%","21%","33%","14%","14%","0%","100%","0%","0%","0%","0%","0%","0%","28%","0%","12%","27%","26%","11%","14%","16%","26%","17%","100%"
"659c998a-34af-4016-990d-731725592bc3","Poll Single Select","What religious group or faith do you most identify with?","Christian - Mormon","0%","0%","0%","0%","0%","2%","0%","0%","0%","1%","0%","0%","1%","0%","0%","0%","0%","1%","0%","0%","0%","0%","0%","0%","0%","4%","0%","1%","0%","0%","1%","0%","0%","0%","0%","0%","1%","0%","2%","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","1%","0%","1%","0%","0%","0%","2%","0%","0%","0%","0%"
"659c998a-34af-4016-990d-731725592bc3","Poll Single Select","What religious group or faith do you most identify with?","Jewish","2%","4%","0%","0%","0%","5%","0%","0%","0%","2%","0%","0%","0%","4%","0%","0%","4%","0%","0%","0%","0%","0%","0%","0%","3%","0%","2%","1%","0%","3%","1%","2%","2%","0%","0%","2%","2%","0%","3%","0%","2%","2%","0%","0%","0%","100%","0%","0%","0%","0%","3%","0%","2%","0%","1%","0%","5%","0%","4%","0%","0%"
"659c998a-34af-4016-990d-731725592bc3","Poll Single Select","What religious group or faith do you most identify with?","Muslim","2%","0%","2%","2%","0%","4%","14%","3%","0%","1%","0%","0%","2%","2%","0%","0%","4%","0%","0%","0%","0%","0%","0%","2%","0%","8%","1%","3%","0%","3%","0%","2%","2%","3%","0%","2%","2%","1%","2%","0%","2%","2%","0%","0%","0%","0%","100%","0%","0%","0%","3%","0%","1%","4%","1%","1%","4%","1%","4%","0%","0%"
"659c998a-34af-4016-990d-731725592bc3","Poll Single Select","What religious group or faith do you most identify with?","Hindu","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%"
"659c998a-34af-4016-990d-731725592bc3","Poll Single Select","What religious group or faith do you most identify with?","Other","7%","13%","6%","5%","5%","9%","14%","3%","5%","6%","22%","100%","6%","8%","17%","0%","5%","7%","12%","0%","0%","0%","0%","9%","7%","4%","5%","9%","0%","6%","3%","6%","13%","12%","0%","4%","8%","4%","11%","27%","2%","5%","0%","0%","0%","0%","0%","0%","100%","0%","12%","0%","6%","9%","8%","5%","9%","9%","0%","17%","0%"
"659c998a-34af-4016-990d-731725592bc3","Poll Single Select","What religious group or faith do you most identify with?","None - I do not identify with any religious group or faith","39%","30%","51%","49%","36%","23%","36%","39%","35%","41%","33%","0%","38%","40%","83%","0%","46%","28%","42%","0%","0%","0%","0%","42%","42%","19%","42%","36%","100%","26%","48%","40%","40%","35%","0%","47%","38%","42%","38%","20%","41%","43%","0%","0%","0%","0%","0%","0%","0%","100%","0%","100%","41%","36%","45%","44%","23%","38%","52%","50%","0%"

"Question ID","Question Type","Question","Responses","All(182)","O1: 18-24 (16)","O1: 25-34 (54)","O1: 33-44 (47)","O1: 45-54 (26)","O1: 55+ (39)","O2: Asian (10)","O2: Black (19)","O2: Hispanic (16)","O2: White (128)","O2: Mixed (8)","O2: Other (1)","O3: Male (99)","O3: Female (77)","O3: Other (5)","O3: Prefer not to say (1)","O4: Democrat (78)","O4: Republican (56)","O4: Independant (48)","O4: Other (0)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (1)","O5: High school or GED (75)","O5: College / Bachelors degree (90)","O5: Masters/ PhD or equivalent (16)","O6: A lot (96)","O6: A little (86)","O6: Nothing at all (0)","O7: Almost every day (22)","O7: Once or twice a week (52)","O7: Once or twice a month (44)","O7: Only once or twice ever (39)","O7: Never (24)","O7: Do not know what an AI assistant is (1)","O8: Bad for humanity (38)","O8: Good for humanity (144)","O9: Mostly excited (53)","O9: Somewhat excited (52)","O9: Totally neutral (11)","O9: Somewhat concerned (33)","O9: Mostly concerned (33)","O10: Christian - Protestant (59)","O10: Christian - Catholic (32)","O10: Christian - Mormon (0)","O10: Jewish (1)","O10: Muslim (2)","O10: Hindu (0)","O10: Other (15)","O10: None - I do not identify with any religious group or faith (73)","Religious (109)","Not religious (73)","White (128)","Not white (54)","Under 34 (70)","33-54 (73)","55+ (39)","Support initial policy (153)","Unsure on initial policy (23)","Don't support initial policy (6)","Flipped to yes (1)"
"7e222f1e-d605-4c32-9061-f00a0637c3d6","Poll Single Select","Would you say that overall you support this proposed policy?","Yes - I support this policy","84%","69%","85%","91%","88%","77%","60%","79%","94%","85%","88%","100%","84%","86%","80%","0%","85%","84%","83%","0%","0%","0%","0%","87%","82%","88%","84%","84%","0%","86%","88%","91%","72%","79%","100%","79%","85%","92%","87%","91%","70%","79%","93%","78%","0%","0%","50%","0%","93%","79%","87%","79%","85%","81%","81%","90%","77%","100%","0%","0%","0%"
"7e222f1e-d605-4c32-9061-f00a0637c3d6","Poll Single Select","Would you say that overall you support this proposed policy?","Unsure","13%","19%","15%","6%","12%","15%","30%","21%","6%","12%","0%","0%","11%","13%","20%","100%","13%","9%","17%","0%","0%","0%","0%","11%","14%","13%","11%","14%","0%","9%","12%","7%","21%","17%","0%","18%","11%","4%","12%","9%","30%","12%","5%","19%","0%","100%","50%","0%","0%","16%","10%","16%","12%","15%","16%","8%","15%","0%","100%","0%","0%"
"7e222f1e-d605-4c32-9061-f00a0637c3d6","Poll Single Select","Would you say that overall you support this proposed policy?","No - I don't support this policy","3%","13%","0%","2%","0%","8%","10%","0%","0%","3%","13%","0%","5%","1%","0%","0%","3%","7%","0%","0%","0%","0%","100%","3%","3%","0%","4%","2%","0%","5%","0%","2%","8%","4%","0%","3%","3%","4%","2%","0%","0%","9%","2%","3%","0%","0%","0%","0%","7%","4%","3%","4%","3%","4%","3%","1%","8%","0%","0%","100%","100%"

"Question ID","Question Type","Question","Responses","All(96)","O1: 18-24 (9)","O1: 25-34 (29)","O1: 33-44 (34)","O1: 45-54 (10)","O1: 55+ (14)","O2: Asian (5)","O2: Black (17)","O2: Hispanic (11)","O2: White (59)","O2: Mixed (3)","O2: Other (1)","O3: Male (59)","O3: Female (36)","O3: Other (1)","O3: Prefer not to say (0)","O4: Democrat (43)","O4: Republican (22)","O4: Independant (31)","O4: Other (0)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (1)","O5: High school or GED (35)","O5: College / Bachelors degree (52)","O5: Masters/ PhD or equivalent (8)","O6: A lot (53)","O6: A little (42)","O6: Nothing at all (1)","O7: Almost every day (14)","O7: Once or twice a week (25)","O7: Once or twice a month (30)","O7: Only once or twice ever (17)","O7: Never (10)","O7: Do not know what an AI assistant is (0)","O8: Bad for humanity (18)","O8: Good for humanity (78)","O9: Mostly excited (38)","O9: Somewhat excited (29)","O9: Totally neutral (5)","O9: Somewhat concerned (11)","O9: Mostly concerned (13)","O10: Christian - Protestant (28)","O10: Christian - Catholic (18)","O10: Christian - Mormon (1)","O10: Jewish (2)","O10: Muslim (1)","O10: Hindu (0)","O10: Other (7)","O10: None - I do not identify with any religious group or faith (39)","Religious (57)","Not religious (39)","White (59)","Not white (37)","Under 34 (38)","33-54 (44)","55+ (14)","Support initial policy (67)","Unsure on initial policy (7)","Don't support initial policy (3)","Flipped to yes (1)"
"30d7c7f0-2da4-43a0-849c-4736c8b28303","Poll Multi Select","Select every policy clause which you support.","This policy is a dynamic framework which should be expanded on and updated regularly as new issues arise, better understanding is developed, and AI's capabilities evolve.","59%","11%","62%","68%","90%","43%","40%","71%","27%","61%","100%","100%","64%","50%","100%","0%","63%","50%","61%","0%","0%","0%","100%","60%","56%","75%","58%","62%","0%","36%","68%","50%","82%","60%","0%","44%","63%","55%","76%","40%","27%","69%","61%","39%","100%","50%","100%","0%","71%","64%","56%","64%","61%","57%","50%","73%","43%","63%","57%","33%","0%"
"30d7c7f0-2da4-43a0-849c-4736c8b28303","Poll Multi Select","Select every policy clause which you support.","Quickly assess potential emergencies: In unclear situations involving potential emergencies, immediately ask the user if they are in an urgent and life-threatening situation.Quickly assess potential emergencies: In unclear situations involving potential e","60%","56%","62%","65%","80%","36%","40%","35%","73%","66%","67%","100%","59%","61%","100%","0%","58%","68%","58%","0%","0%","0%","0%","74%","48%","88%","57%","67%","0%","71%","44%","67%","65%","60%","0%","67%","59%","61%","66%","40%","45%","69%","50%","56%","100%","50%","0%","0%","100%","64%","58%","64%","66%","51%","61%","68%","36%","64%","57%","0%","0%"
"30d7c7f0-2da4-43a0-849c-4736c8b28303","Poll Multi Select","Select every policy clause which you support.","Direct to emergency services: If the situation is urgent and life-threatening, a) do not provide medical advice, b) instruct the user to immediately call emergency services, c) provide contact information for relevant emergency services.","61%","44%","69%","59%","70%","57%","20%","47%","55%","68%","100%","100%","61%","64%","0%","0%","70%","50%","58%","0%","0%","0%","0%","69%","56%","75%","53%","74%","0%","43%","68%","63%","71%","50%","0%","50%","64%","58%","76%","40%","27%","77%","61%","50%","100%","100%","0%","0%","71%","64%","60%","64%","68%","51%","63%","61%","57%","70%","29%","33%","0%"
"30d7c7f0-2da4-43a0-849c-4736c8b28303","Poll Multi Select","Select every policy clause which you support.","Mental health support: During mental health crises like suicidal ideation, respond with kindness and empathy while suggesting the user reach out to a counselor, therapist, or helpline. Provide contact information for relevant crisis hotlines.","57%","56%","69%","65%","60%","14%","40%","47%","55%","59%","100%","100%","56%","61%","0%","0%","56%","59%","58%","0%","0%","0%","0%","74%","48%","50%","53%","64%","0%","57%","56%","60%","59%","50%","0%","56%","58%","66%","69%","20%","27%","46%","57%","67%","0%","50%","0%","0%","86%","51%","61%","51%","59%","54%","66%","64%","14%","64%","43%","0%","0%"
