"Name","Collective Dialogue #1 - Medical Advice"
"Title","AI assistants and medical advice"
"Date","August 18, 2023 at 07:55 PM (GMT)"
"Duration","01:13:31"
"Participants","222"
"Participant Limit","1000"
"Total Onboarding Polls","10"
"Total Conversation Questions","13"


"Question ID","Question Type","Question","Responses","All(222)","O1: 18-24 (17)","O1: 25-34 (51)","O1: 33-44 (52)","O1: 45-54 (46)","O1: 55+ (56)","O2: Asian (15)","O2: Black (34)","O2: Hispanic (9)","O2: White (159)","O2: Mixed (3)","O2: Other (2)","O3: Male (120)","O3: Female (100)","O3: Other (2)","O3: Prefer not to say (0)","O4: Democrat (98)","O4: Republican (62)","O4: Independant (61)","O4: Other (1)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (0)","O5: High school or GED (61)","O5: College / Bachelors degree (131)","O5: Masters/ PhD or equivalent (30)","O6: A lot (132)","O6: A little (89)","O6: Nothing at all (1)","O7: Almost every day (46)","O7: Once or twice a week (81)","O7: Once or twice a month (41)","O7: Only once or twice ever (30)","O7: Never (24)","O7: Do not know what an AI assistant is (0)","O8: Bad for humanity (47)","O8: Good for humanity (175)","O9: Mostly excited (76)","O9: Somewhat excited (49)","O9: Totally neutral (17)","O9: Somewhat concerned (52)","O9: Mostly concerned (28)","O10: Christian - Protestant (73)","O10: Christian - Catholic (34)","O10: Christian - Mormon (2)","O10: Jewish (8)","O10: Muslim (2)","O10: Hindu (1)","O10: Other (12)","O10: None - I do not identify with any religious group or faith (90)","Religious (132)","Not religious (90)","White (159)","Not white (63)","Under 34 (68)","33-54 (98)","55+ (56)"
"Question ID","Question Type","Question","Responses","All(222)","O1: 18-24 (17)","O1: 25-34 (51)","O1: 33-44 (52)","O1: 45-54 (46)","O1: 55+ (56)","O2: Asian (15)","O2: Black (34)","O2: Hispanic (9)","O2: White (159)","O2: Mixed (3)","O2: Other (2)","O3: Male (120)","O3: Female (100)","O3: Other (2)","O3: Prefer not to say (0)","O4: Democrat (98)","O4: Republican (62)","O4: Independant (61)","O4: Other (1)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (0)","O5: High school or GED (61)","O5: College / Bachelors degree (131)","O5: Masters/ PhD or equivalent (30)","O6: A lot (132)","O6: A little (89)","O6: Nothing at all (1)","O7: Almost every day (46)","O7: Once or twice a week (81)","O7: Once or twice a month (41)","O7: Only once or twice ever (30)","O7: Never (24)","O7: Do not know what an AI assistant is (0)","O8: Bad for humanity (47)","O8: Good for humanity (175)","O9: Mostly excited (76)","O9: Somewhat excited (49)","O9: Totally neutral (17)","O9: Somewhat concerned (52)","O9: Mostly concerned (28)","O10: Christian - Protestant (73)","O10: Christian - Catholic (34)","O10: Christian - Mormon (2)","O10: Jewish (8)","O10: Muslim (2)","O10: Hindu (1)","O10: Other (12)","O10: None - I do not identify with any religious group or faith (90)","Religious (132)","Not religious (90)","White (159)","Not white (63)","Under 34 (68)","33-54 (98)","55+ (56)"
"bacc196e-bbf1-476f-9aad-b9cb6cc7c2f6","Poll Single Select","Overall, do you think AI will be _____?","Bad for humanity","21%","47%","25%","27%","9%","14%","33%","24%","22%","18%","67%","50%","19%","23%","50%","0%","21%","16%","25%","100%","0%","0%","0%","26%","19%","20%","18%","26%","0%","11%","14%","24%","30%","50%","0%","100%","0%","1%","2%","29%","37%","75%","16%","12%","0%","50%","100%","100%","0%","27%","17%","27%","18%","29%","31%","18%","14%"
"bacc196e-bbf1-476f-9aad-b9cb6cc7c2f6","Poll Single Select","Overall, do you think AI will be _____?","Good for humanity","79%","53%","75%","73%","91%","86%","67%","76%","78%","82%","33%","50%","81%","77%","50%","0%","79%","84%","75%","0%","0%","0%","0%","74%","81%","80%","82%","74%","100%","89%","86%","76%","70%","50%","0%","0%","100%","99%","98%","71%","63%","25%","84%","88%","100%","50%","0%","0%","100%","73%","83%","73%","82%","71%","69%","82%","86%"

"Question ID","Question Type","Question","Responses","All(222)","O1: 18-24 (17)","O1: 25-34 (51)","O1: 33-44 (52)","O1: 45-54 (46)","O1: 55+ (56)","O2: Asian (15)","O2: Black (34)","O2: Hispanic (9)","O2: White (159)","O2: Mixed (3)","O2: Other (2)","O3: Male (120)","O3: Female (100)","O3: Other (2)","O3: Prefer not to say (0)","O4: Democrat (98)","O4: Republican (62)","O4: Independant (61)","O4: Other (1)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (0)","O5: High school or GED (61)","O5: College / Bachelors degree (131)","O5: Masters/ PhD or equivalent (30)","O6: A lot (132)","O6: A little (89)","O6: Nothing at all (1)","O7: Almost every day (46)","O7: Once or twice a week (81)","O7: Once or twice a month (41)","O7: Only once or twice ever (30)","O7: Never (24)","O7: Do not know what an AI assistant is (0)","O8: Bad for humanity (47)","O8: Good for humanity (175)","O9: Mostly excited (76)","O9: Somewhat excited (49)","O9: Totally neutral (17)","O9: Somewhat concerned (52)","O9: Mostly concerned (28)","O10: Christian - Protestant (73)","O10: Christian - Catholic (34)","O10: Christian - Mormon (2)","O10: Jewish (8)","O10: Muslim (2)","O10: Hindu (1)","O10: Other (12)","O10: None - I do not identify with any religious group or faith (90)","Religious (132)","Not religious (90)","White (159)","Not white (63)","Under 34 (68)","33-54 (98)","55+ (56)"
"12dbecb1-07e1-4247-9e5f-e1f3f2a4d11e","Poll Single Select","On the whole when thinking about artificial intelligence would you say you are more excited about growth in artificial intelligence or more concerned?","Mostly excited","34%","12%","39%","40%","35%","30%","33%","32%","56%","34%","0%","50%","38%","30%","0%","0%","31%","35%","39%","0%","0%","0%","0%","30%","36%","37%","44%","20%","0%","50%","38%","32%","17%","17%","0%","2%","43%","100%","0%","0%","0%","0%","38%","56%","50%","13%","0%","0%","8%","29%","38%","29%","34%","35%","32%","38%","30%"
"12dbecb1-07e1-4247-9e5f-e1f3f2a4d11e","Poll Single Select","On the whole when thinking about artificial intelligence would you say you are more excited about growth in artificial intelligence or more concerned?","Somewhat excited","22%","24%","18%","19%","30%","21%","20%","24%","22%","23%","0%","0%","20%","25%","0%","0%","24%","21%","20%","0%","0%","0%","0%","23%","23%","17%","23%","21%","0%","22%","23%","22%","23%","17%","0%","2%","27%","0%","100%","0%","0%","0%","14%","24%","0%","38%","0%","0%","42%","26%","20%","26%","23%","21%","19%","24%","21%"
"12dbecb1-07e1-4247-9e5f-e1f3f2a4d11e","Poll Single Select","On the whole when thinking about artificial intelligence would you say you are more excited about growth in artificial intelligence or more concerned?","Totally neutral","8%","12%","4%","10%","7%","9%","13%","9%","0%","8%","0%","0%","9%","6%","0%","0%","5%","13%","7%","0%","0%","0%","0%","8%","6%","13%","6%","10%","0%","4%","5%","12%","13%","8%","0%","11%","7%","0%","0%","100%","0%","0%","8%","0%","0%","0%","50%","0%","8%","10%","6%","10%","8%","8%","6%","8%","9%"
"12dbecb1-07e1-4247-9e5f-e1f3f2a4d11e","Poll Single Select","On the whole when thinking about artificial intelligence would you say you are more excited about growth in artificial intelligence or more concerned?","Somewhat concerned","23%","41%","16%","21%","22%","29%","13%","24%","0%","25%","67%","50%","18%","30%","50%","0%","29%","15%","23%","100%","0%","0%","0%","25%","22%","27%","18%","30%","100%","15%","22%","20%","33%","38%","0%","40%","19%","0%","0%","0%","100%","0%","30%","9%","50%","50%","0%","0%","33%","20%","26%","20%","25%","21%","22%","21%","29%"
"12dbecb1-07e1-4247-9e5f-e1f3f2a4d11e","Poll Single Select","On the whole when thinking about artificial intelligence would you say you are more excited about growth in artificial intelligence or more concerned?","Mostly concerned","13%","12%","24%","10%","7%","11%","20%","12%","22%","11%","33%","0%","15%","9%","50%","0%","11%","16%","11%","0%","0%","0%","0%","15%","13%","7%","9%","18%","0%","9%","11%","15%","13%","21%","0%","45%","4%","0%","0%","0%","0%","100%","10%","12%","0%","0%","50%","100%","8%","16%","11%","16%","11%","16%","21%","8%","11%"

"Question ID","Question Type","Question","Responses","All(222)","O1: 18-24 (17)","O1: 25-34 (51)","O1: 33-44 (52)","O1: 45-54 (46)","O1: 55+ (56)","O2: Asian (15)","O2: Black (34)","O2: Hispanic (9)","O2: White (159)","O2: Mixed (3)","O2: Other (2)","O3: Male (120)","O3: Female (100)","O3: Other (2)","O3: Prefer not to say (0)","O4: Democrat (98)","O4: Republican (62)","O4: Independant (61)","O4: Other (1)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (0)","O5: High school or GED (61)","O5: College / Bachelors degree (131)","O5: Masters/ PhD or equivalent (30)","O6: A lot (132)","O6: A little (89)","O6: Nothing at all (1)","O7: Almost every day (46)","O7: Once or twice a week (81)","O7: Once or twice a month (41)","O7: Only once or twice ever (30)","O7: Never (24)","O7: Do not know what an AI assistant is (0)","O8: Bad for humanity (47)","O8: Good for humanity (175)","O9: Mostly excited (76)","O9: Somewhat excited (49)","O9: Totally neutral (17)","O9: Somewhat concerned (52)","O9: Mostly concerned (28)","O10: Christian - Protestant (73)","O10: Christian - Catholic (34)","O10: Christian - Mormon (2)","O10: Jewish (8)","O10: Muslim (2)","O10: Hindu (1)","O10: Other (12)","O10: None - I do not identify with any religious group or faith (90)","Religious (132)","Not religious (90)","White (159)","Not white (63)","Under 34 (68)","33-54 (98)","55+ (56)"
"3cae376b-ceab-47d6-a982-34bc0dd4de02","Poll Single Select","What religious group or faith do you most identify with?","Christian - Protestant","33%","24%","31%","23%","39%","41%","7%","59%","33%","30%","33%","0%","35%","31%","0%","0%","28%","53%","21%","0%","0%","0%","0%","30%","33%","40%","35%","29%","100%","39%","40%","29%","23%","17%","0%","26%","35%","37%","20%","35%","42%","25%","100%","0%","0%","0%","0%","0%","0%","0%","55%","0%","30%","40%","29%","31%","41%"
"3cae376b-ceab-47d6-a982-34bc0dd4de02","Poll Single Select","What religious group or faith do you most identify with?","Christian - Catholic","15%","0%","24%","13%","17%","13%","20%","18%","44%","13%","0%","0%","17%","14%","0%","0%","14%","23%","10%","0%","0%","0%","0%","16%","17%","7%","18%","11%","0%","17%","16%","20%","10%","8%","0%","9%","17%","25%","16%","0%","6%","14%","0%","100%","0%","0%","0%","0%","0%","0%","26%","0%","13%","21%","18%","15%","13%"
"3cae376b-ceab-47d6-a982-34bc0dd4de02","Poll Single Select","What religious group or faith do you most identify with?","Christian - Mormon","1%","0%","2%","0%","0%","2%","0%","0%","0%","1%","0%","0%","1%","1%","0%","0%","0%","0%","3%","0%","0%","0%","0%","0%","1%","3%","1%","1%","0%","2%","0%","2%","0%","0%","0%","0%","1%","1%","0%","0%","2%","0%","0%","0%","100%","0%","0%","0%","0%","0%","2%","0%","1%","0%","1%","0%","2%"
"3cae376b-ceab-47d6-a982-34bc0dd4de02","Poll Single Select","What religious group or faith do you most identify with?","Jewish","4%","12%","2%","2%","0%","7%","0%","0%","0%","4%","0%","50%","3%","5%","0%","0%","7%","0%","0%","100%","0%","0%","0%","3%","2%","10%","3%","4%","0%","2%","5%","0%","0%","13%","0%","9%","2%","1%","6%","0%","8%","0%","0%","0%","0%","100%","0%","0%","0%","0%","6%","0%","4%","2%","4%","1%","7%"
"3cae376b-ceab-47d6-a982-34bc0dd4de02","Poll Single Select","What religious group or faith do you most identify with?","Muslim","1%","0%","2%","2%","0%","0%","7%","0%","0%","1%","0%","0%","1%","1%","0%","0%","1%","2%","0%","0%","0%","0%","0%","0%","1%","3%","1%","1%","0%","2%","0%","0%","0%","4%","0%","4%","0%","0%","0%","6%","0%","4%","0%","0%","0%","0%","100%","0%","0%","0%","2%","0%","1%","2%","1%","1%","0%"
"3cae376b-ceab-47d6-a982-34bc0dd4de02","Poll Single Select","What religious group or faith do you most identify with?","Hindu","0%","0%","0%","2%","0%","0%","7%","0%","0%","0%","0%","0%","1%","0%","0%","0%","0%","2%","0%","0%","0%","0%","0%","0%","1%","0%","1%","0%","0%","0%","1%","0%","0%","0%","0%","2%","0%","0%","0%","0%","0%","4%","0%","0%","0%","0%","0%","100%","0%","0%","1%","0%","0%","2%","0%","1%","0%"
"3cae376b-ceab-47d6-a982-34bc0dd4de02","Poll Single Select","What religious group or faith do you most identify with?","Other","5%","6%","6%","6%","4%","5%","13%","3%","0%","6%","0%","0%","4%","7%","0%","0%","6%","5%","5%","0%","0%","0%","0%","5%","6%","3%","5%","7%","0%","7%","4%","7%","7%","4%","0%","0%","7%","1%","10%","6%","8%","4%","0%","0%","0%","0%","0%","0%","100%","0%","9%","0%","6%","5%","6%","5%","5%"
"3cae376b-ceab-47d6-a982-34bc0dd4de02","Poll Single Select","What religious group or faith do you most identify with?","None - I do not identify with any religious group or faith","41%","59%","33%","52%","39%","32%","47%","21%","22%","45%","67%","50%","39%","41%","100%","0%","44%","16%","61%","0%","0%","0%","0%","46%","40%","33%","37%","46%","0%","30%","35%","41%","60%","54%","0%","51%","38%","34%","47%","53%","35%","50%","0%","0%","0%","0%","0%","0%","0%","100%","0%","100%","45%","30%","40%","46%","32%"

"Question ID","Question Type","Question","Star","Responses","Sentiment","All(91)","O1: 18-24 (4)","O1: 25-34 (25)","O1: 33-44 (25)","O1: 45-54 (15)","O1: 55+ (22)","O2: Asian (5)","O2: Black (8)","O2: Hispanic (4)","O2: White (73)","O2: Mixed (0)","O2: Other (1)","O3: Male (51)","O3: Female (38)","O3: Other (2)","O3: Prefer not to say (0)","O4: Democrat (47)","O4: Republican (19)","O4: Independant (25)","O4: Other (0)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (0)","O5: High school or GED (30)","O5: College / Bachelors degree (50)","O5: Masters/ PhD or equivalent (11)","O6: A lot (53)","O6: A little (37)","O6: Nothing at all (1)","O7: Almost every day (18)","O7: Once or twice a week (31)","O7: Once or twice a month (15)","O7: Only once or twice ever (14)","O7: Never (13)","O7: Do not know what an AI assistant is (0)","O8: Bad for humanity (23)","O8: Good for humanity (68)","O9: Mostly excited (34)","O9: Somewhat excited (16)","O9: Totally neutral (6)","O9: Somewhat concerned (23)","O9: Mostly concerned (12)","O10: Christian - Protestant (24)","O10: Christian - Catholic (14)","O10: Christian - Mormon (0)","O10: Jewish (4)","O10: Muslim (0)","O10: Hindu (0)","O10: Other (4)","O10: None - I do not identify with any religious group or faith (45)","Religious (46)","Not religious (45)","White (73)","Not white (18)","Under 34 (29)","33-54 (40)","55+ (22)","Submitted By","Sample ID","Participant ID"
"b0c3ae7d-b9d8-4baf-9790-764f5485c986","Ask Opinion","One more minute and we'll begin. Thanks for your patience.","","No worries
","Positive","84%","50%","72%","88%","87%","95%","80%","88%","100%","82%"," - ","100%","80%","87%","100%"," - ","85%","84%","80%"," - "," - "," - "," - ","90%","78%","91%","83%","84%","100%","78%","84%","100%","79%","77%"," - ","70%","88%","88%","88%","83%","91%","50%","88%","86%"," - ","100%"," - "," - ","75%","80%","87%","80%","82%","89%","69%","88%","95%","55+, Not religious, O10: None - I do not identify with any religious group or faith, O1: 55+, O2: White, O3: Male, O4: Independant, O5: High school or GED, O6: A lot, O7: Once or twice a month, O8: Good for humanity, O9: Somewhat concerned, White","","421b6001-0c59-4662-b1e6-557a80fb1e20"
"b0c3ae7d-b9d8-4baf-9790-764f5485c986","Ask Opinion","One more minute and we'll begin. Thanks for your patience.","","I am ready to go","Positive","82%","50%","76%","88%","73%","95%","80%","63%","100%","84%"," - ","100%","82%","82%","100%"," - ","85%","79%","80%"," - "," - "," - "," - ","90%","78%","82%","81%","84%","100%","78%","81%","100%","79%","77%"," - ","74%","85%","85%","88%","83%","87%","58%","79%","86%"," - ","100%"," - "," - ","75%","82%","83%","82%","84%","78%","72%","83%","95%","33-54, O10: Other, O1: 45-54, O2: White, O3: Female, O4: Republican, O5: High school or GED, O6: A little, O7: Once or twice a month, O8: Good for humanity, O9: Somewhat concerned, Religious, White","","55a8a2bb-bc19-4ee0-8190-2ff438f31045"
"b0c3ae7d-b9d8-4baf-9790-764f5485c986","Ask Opinion","One more minute and we'll begin. Thanks for your patience.","","Ok!

","Positive","81%","50%","68%","88%","80%","95%","80%","88%","100%","79%"," - ","100%","78%","84%","100%"," - ","83%","79%","80%"," - "," - "," - "," - ","90%","78%","73%","79%","84%","100%","78%","81%","100%","71%","77%"," - ","70%","85%","82%","88%","83%","87%","58%","83%","79%"," - ","100%"," - "," - ","75%","80%","83%","80%","79%","89%","66%","85%","95%","Not white, O10: Christian - Catholic, O1: 25-34, O2: Black, O3: Male, O4: Democrat, O5: High school or GED, O6: A little, O7: Once or twice a month, O8: Bad for humanity, O9: Mostly concerned, Religious, Under 34","","2415ff59-9ace-4929-92b7-fe5e8f7ae460"
"b0c3ae7d-b9d8-4baf-9790-764f5485c986","Ask Opinion","One more minute and we'll begin. Thanks for your patience.","","No worries.

","Positive","81%","50%","72%","88%","73%","95%","80%","75%","100%","81%"," - ","100%","80%","82%","100%"," - ","83%","79%","80%"," - "," - "," - "," - ","87%","78%","82%","79%","84%","100%","78%","81%","93%","79%","77%"," - ","70%","85%","88%","81%","83%","87%","50%","83%","79%"," - ","100%"," - "," - ","75%","80%","83%","80%","81%","83%","69%","83%","95%","33-54, Not religious, O10: None - I do not identify with any religious group or faith, O1: 33-44, O2: White, O3: Male, O4: Independant, O5: Masters/ PhD or equivalent, O6: A lot, O7: Almost every day, O8: Good for humanity, O9: Mostly excited, White","","521b46ed-00de-4774-8105-e541021f193c"
"b0c3ae7d-b9d8-4baf-9790-764f5485c986","Ask Opinion","One more minute and we'll begin. Thanks for your patience.","","Okay!

","Positive","81%","50%","72%","88%","73%","95%","80%","88%","100%","79%"," - ","100%","80%","82%","100%"," - ","83%","74%","84%"," - "," - "," - "," - ","90%","78%","73%","79%","84%","100%","83%","77%","100%","71%","77%"," - ","70%","85%","82%","88%","83%","87%","58%","79%","86%"," - ","100%"," - "," - ","75%","80%","83%","80%","79%","89%","69%","83%","95%","33-54, Not religious, O10: None - I do not identify with any religious group or faith, O1: 33-44, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Only once or twice ever, O8: Good for humanity, O9: Somewhat excited, White","","1547c9a4-1b5b-4a38-93a9-5b52b79b797a"
"b0c3ae7d-b9d8-4baf-9790-764f5485c986","Ask Opinion","One more minute and we'll begin. Thanks for your patience.","","Thanks, looking forward to chatting :)","Positive","80%","50%","76%","88%","60%","95%","80%","75%","100%","79%"," - ","100%","80%","79%","100%"," - ","85%","74%","76%"," - "," - "," - "," - ","87%","76%","82%","79%","81%","100%","83%","81%","80%","79%","77%"," - ","74%","82%","82%","81%","83%","87%","58%","79%","86%"," - ","100%"," - "," - ","75%","78%","83%","78%","79%","83%","72%","78%","95%","Not religious, O10: None - I do not identify with any religious group or faith, O1: 18-24, O2: White, O3: Male, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Only once or twice ever, O8: Good for humanity, O9: Somewhat concerned, Under 34, White","","2dd4020e-125d-4f73-bd11-542b92c8a887"
"b0c3ae7d-b9d8-4baf-9790-764f5485c986","Ask Opinion","One more minute and we'll begin. Thanks for your patience.","","Thanks!","Positive","79%","50%","72%","88%","73%","86%","80%","75%","100%","78%"," - ","100%","78%","79%","100%"," - ","83%","74%","76%"," - "," - "," - "," - ","90%","74%","73%","77%","81%","100%","83%","74%","93%","71%","77%"," - ","70%","82%","79%","88%","83%","83%","58%","75%","79%"," - ","100%"," - "," - ","75%","80%","78%","80%","78%","83%","69%","83%","86%","33-54, O10: Christian - Catholic, O1: 33-44, O2: White, O3: Male, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Almost every day, O8: Good for humanity, O9: Mostly excited, Religious, White","","61732e7d-4608-46d1-a418-7eb3a3c18e79"
"b0c3ae7d-b9d8-4baf-9790-764f5485c986","Ask Opinion","One more minute and we'll begin. Thanks for your patience.","","Thanks!","Positive","79%","50%","72%","88%","73%","86%","80%","75%","100%","78%"," - ","100%","78%","79%","100%"," - ","83%","74%","76%"," - "," - "," - "," - ","90%","74%","73%","77%","81%","100%","83%","74%","93%","71%","77%"," - ","70%","82%","79%","88%","83%","83%","58%","75%","79%"," - ","100%"," - "," - ","75%","80%","78%","80%","78%","83%","69%","83%","86%","33-54, Not religious, O10: None - I do not identify with any religious group or faith, O1: 33-44, O2: White, O3: Male, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Once or twice a month, O8: Bad for humanity, O9: Mostly concerned, White","","1af37a7e-d03d-4801-989b-cb4498b7ed37"
"b0c3ae7d-b9d8-4baf-9790-764f5485c986","Ask Opinion","One more minute and we'll begin. Thanks for your patience.","","okay thank you","Positive","79%","50%","72%","80%","73%","95%","80%","75%","100%","78%"," - ","100%","80%","79%","50%"," - ","83%","74%","76%"," - "," - "," - "," - ","87%","74%","82%","79%","78%","100%","78%","81%","93%","64%","77%"," - ","65%","84%","82%","81%","83%","87%","50%","83%","79%"," - ","100%"," - "," - ","75%","76%","83%","76%","78%","83%","69%","78%","95%","55+, O10: Christian - Catholic, O1: 55+, O2: White, O3: Female, O4: Independant, O5: High school or GED, O6: A lot, O7: Once or twice a week, O8: Good for humanity, O9: Mostly excited, Religious, White","","cd043a5f-d535-4f3a-9883-bd60b4d028a1"
"b0c3ae7d-b9d8-4baf-9790-764f5485c986","Ask Opinion","One more minute and we'll begin. Thanks for your patience.","","Thanks

","Positive","78%","50%","72%","76%","73%","95%","80%","88%","100%","75%"," - ","100%","78%","82%","0%"," - ","79%","79%","76%"," - "," - "," - "," - ","87%","72%","82%","77%","78%","100%","78%","84%","87%","57%","77%"," - ","65%","82%","85%","75%","83%","83%","50%","88%","79%"," - ","100%"," - "," - ","75%","71%","85%","71%","75%","89%","69%","75%","95%","33-54, Not religious, O10: None - I do not identify with any religious group or faith, O1: 45-54, O2: White, O3: Female, O4: Democrat, O5: High school or GED, O6: A little, O7: Never, O8: Bad for humanity, O9: Mostly concerned, White","","504a7c3c-9fc0-4681-b181-1867d7a8d50d"
